Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:26:55.065,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.899s,505,223,0.442,204,460,0.443,false
2,11:26:56.291,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.758s,428,217,0.507,202,390,0.518,false
3,11:26:57.465,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.5s,285,221,0.775,204,260,0.785,false
4,11:26:58.290,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.376s,219,218,0.995,200,200,1,false
5,11:26:59.332,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.78s,439,220,0.501,201,400,0.502,false
6,11:27:00.202,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.439s,252,222,0.881,204,230,0.887,false
7,11:27:00.999,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.498s,285,225,0.789,204,260,0.785,false
8,11:27:01.727,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.438s,252,223,0.885,203,230,0.883,false
9,11:27:03.245,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.78s,439,220,0.501,201,400,0.502,false
10,11:27:04.158,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.378s,219,219,1,200,200,1,false
11,11:27:05.109,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.557s,318,222,0.698,203,290,0.7,false
12,11:27:06.130,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.397s,230,225,0.978,206,210,0.981,false
13,11:27:07.508,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.519s,296,230,0.777,209,270,0.774,false
14,11:27:08.426,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.438s,252,227,0.901,207,230,0.9,false
15,11:27:09.574,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.972s,490,226,0.461,206,446,0.462,false
16,11:27:10.358,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.38s,219,218,0.995,200,200,1,false
17,11:27:11.467,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.7s,395,223,0.565,203,360,0.564,false
18,11:27:12.448,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.379s,219,219,1,200,200,1,false
19,11:27:13.211,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.396s,230,222,0.965,203,210,0.967,false
