Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:17:19.658,target,pistol,0s,1,1,1,25,50,0.5,false
2,11:17:20.031,target,pistol,0s,1,1,1,25,50,0.5,false
3,11:17:20.402,target,pistol,0.001s,1,1,1,25,50,0.5,false
4,11:17:20.582,target,pistol,0.001s,1,1,1,25,50,0.5,false
5,11:17:20.958,target,pistol,0s,1,1,1,25,50,0.5,false
6,11:17:21.212,target,pistol,0s,1,1,1,25,50,0.5,false
7,11:17:21.415,target,pistol,0s,1,1,1,25,50,0.5,false
8,11:17:21.622,target,pistol,0s,1,1,1,25,50,0.5,false
9,11:17:21.979,target,pistol,0s,1,1,1,25,50,0.5,false
10,11:17:22.382,target,pistol,0s,1,1,1,25,50,0.5,false
11,11:17:22.566,target,pistol,0.001s,1,1,1,25,50,0.5,false
12,11:17:22.779,target,pistol,0s,1,1,1,25,50,0.5,false
13,11:17:23.019,target,pistol,0s,1,1,1,25,50,0.5,false
14,11:17:23.312,target,pistol,0s,1,1,1,25,50,0.5,false
15,11:17:23.566,target,pistol,0s,1,1,1,25,50,0.5,false
16,11:17:23.729,target,pistol,0s,1,1,1,25,50,0.5,false
17,11:17:23.920,target,pistol,0s,1,1,1,25,50,0.5,false
18,11:17:24.110,target,pistol,0s,1,1,1,25,50,0.5,false
19,11:17:24.337,target,pistol,0s,1,1,1,25,50,0.5,false
20,11:17:24.687,target,pistol,0s,1,1,1,25,50,0.5,false
21,11:17:24.911,target,pistol,0s,1,1,1,25,50,0.5,false
22,11:17:25.117,target,pistol,0s,1,1,1,25,50,0.5,false
23,11:17:25.317,target,pistol,0s,1,1,1,25,50,0.5,false
24,11:17:25.547,target,pistol,0s,1,1,1,25,50,0.5,false
25,11:17:25.780,target,pistol,0s,1,1,1,25,50,0.5,false
26,11:17:26.052,target,pistol,0s,1,1,1,25,50,0.5,false
27,11:17:26.281,target,pistol,0s,1,1,1,25,50,0.5,false
28,11:17:26.835,target,pistol,0.26s,2,1,0.5,25,100,0.25,false
29,11:17:27.022,target,pistol,0s,1,1,1,25,50,0.5,false
30,11:17:27.342,target,pistol,0s,1,1,1,25,50,0.5,false
31,11:17:27.761,target,pistol,0s,1,1,1,25,50,0.5,false
32,11:17:27.945,target,pistol,0s,1,1,1,25,50,0.5,false
33,11:17:28.252,target,pistol,0s,1,1,1,25,50,0.5,false
34,11:17:28.642,target,pistol,0s,1,1,1,25,50,0.5,false
35,11:17:28.962,target,pistol,0s,1,1,1,25,50,0.5,false
36,11:17:29.732,target,pistol,0.556s,3,1,0.333,25,150,0.167,false
37,11:17:30.012,target,pistol,0s,1,1,1,25,50,0.5,false
38,11:17:30.236,target,pistol,0.001s,1,1,1,25,50,0.5,false
39,11:17:30.689,target,pistol,0s,1,1,1,25,50,0.5,false
40,11:17:31.036,target,pistol,0s,1,1,1,25,50,0.5,false
41,11:17:31.633,target,pistol,0.231s,2,1,0.5,25,100,0.25,false
42,11:17:32.066,target,pistol,0s,1,1,1,25,50,0.5,false
43,11:17:32.239,target,pistol,0s,1,1,1,25,50,0.5,false
44,11:17:32.786,target,pistol,0.343s,2,1,0.5,25,100,0.25,false
45,11:17:32.990,target,pistol,0s,1,1,1,25,50,0.5,false
46,11:17:33.233,target,pistol,0s,1,1,1,25,50,0.5,false
47,11:17:33.444,target,pistol,0s,1,1,1,25,50,0.5,false
48,11:17:33.677,target,pistol,0s,1,1,1,25,50,0.5,false
49,11:17:34.048,target,pistol,0s,1,1,1,25,50,0.5,false
50,11:17:34.258,target,pistol,0s,1,1,1,25,50,0.5,false
51,11:17:34.465,target,pistol,0.001s,1,1,1,25,50,0.5,false
52,11:17:34.905,target,pistol,0.001s,1,1,1,25,50,0.5,false
53,11:17:35.081,target,pistol,0s,1,1,1,25,50,0.5,false
54,11:17:35.274,target,pistol,0s,1,1,1,25,50,0.5,false
55,11:17:35.478,target,pistol,0s,1,1,1,25,50,0.5,false
56,11:17:35.722,target,pistol,0s,1,1,1,25,50,0.5,false
57,11:17:35.979,target,pistol,0s,1,1,1,25,50,0.5,false
58,11:17:36.196,target,pistol,0s,1,1,1,25,50,0.5,false
