Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:49:50.920,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,09:49:51.349,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,09:49:52.363,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,09:49:53.477,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,09:49:54.662,Pigeon,pistol,0.357s,2,1,0.5,50,250,0.2,false
6,09:49:55.770,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,09:49:56.207,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,09:49:57.346,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,09:49:58.827,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,09:49:59.892,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,09:50:00.334,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,09:50:01.112,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,09:50:01.756,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,09:50:04.547,Pigeon,pistol,1.717s,3,1,0.333,50,375,0.133,false
15,09:50:05.681,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,09:50:06.192,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,09:50:08.044,Pigeon,pistol,0.954s,2,1,0.5,50,250,0.2,false
18,09:50:08.465,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,09:50:09.893,Pigeon,pistol,0.614s,2,1,0.5,50,250,0.2,false
20,09:50:10.337,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,09:50:11.087,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,09:50:11.579,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,09:50:13.220,Pigeon,pistol,0.764s,3,1,0.333,50,375,0.133,false
24,09:50:14.669,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,09:50:15.334,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
