Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:08:59.835,target,BB Gun,0.001s,1,1,1,1,1,1,false
2,08:09:00.638,target,BB Gun,0s,1,1,1,1,1,1,false
3,08:09:01.335,target,BB Gun,0s,1,1,1,1,1,1,false
4,08:09:02.053,target,BB Gun,0s,1,1,1,1,1,1,false
5,08:09:02.613,target,BB Gun,0s,1,1,1,1,1,1,false
6,08:09:03.424,target,BB Gun,0s,1,1,1,1,1,1,false
7,08:09:04.104,target,BB Gun,0s,1,1,1,1,1,1,false
8,08:09:04.885,target,BB Gun,0s,1,1,1,1,1,1,false
9,08:09:05.432,target,BB Gun,0s,1,1,1,1,1,1,false
10,08:09:06.205,target,BB Gun,0s,1,1,1,1,1,1,false
11,08:09:07.009,target,BB Gun,0s,1,1,1,1,1,1,false
12,08:09:07.761,target,BB Gun,0s,1,1,1,1,1,1,false
13,08:09:08.808,target,BB Gun,0.42s,2,1,0.5,1,2,0.5,false
14,08:09:09.441,target,BB Gun,0s,1,1,1,1,1,1,false
15,08:09:10.095,target,BB Gun,0s,1,1,1,1,1,1,false
16,08:09:10.676,target,BB Gun,0s,1,1,1,1,1,1,false
17,08:09:11.196,target,BB Gun,0s,1,1,1,1,1,1,false
18,08:09:11.726,target,BB Gun,0s,1,1,1,1,1,1,false
19,08:09:12.214,target,BB Gun,0s,1,1,1,1,1,1,false
20,08:09:12.937,target,BB Gun,0s,1,1,1,1,1,1,false
21,08:09:13.644,target,BB Gun,0s,1,1,1,1,1,1,false
22,08:09:14.321,target,BB Gun,0s,1,1,1,1,1,1,false
23,08:09:14.932,target,BB Gun,0s,1,1,1,1,1,1,false
24,08:09:15.506,target,BB Gun,0s,1,1,1,1,1,1,false
25,08:09:16.096,target,BB Gun,0s,1,1,1,1,1,1,false
26,08:09:16.667,target,BB Gun,0s,1,1,1,1,1,1,false
27,08:09:17.221,target,BB Gun,0s,1,1,1,1,1,1,false
28,08:09:17.815,target,BB Gun,0s,1,1,1,1,1,1,false
29,08:09:18.639,target,BB Gun,0s,1,1,1,1,1,1,false
30,08:09:19.429,target,BB Gun,0s,1,1,1,1,1,1,false
31,08:09:19.989,target,BB Gun,0s,1,1,1,1,1,1,false
32,08:09:20.756,target,BB Gun,0s,1,1,1,1,1,1,false
33,08:09:21.133,target,BB Gun,0s,1,1,1,1,1,1,false
34,08:09:21.784,target,BB Gun,0s,1,1,1,1,1,1,false
35,08:09:22.167,target,BB Gun,0s,1,1,1,1,1,1,false
36,08:09:22.831,target,BB Gun,0s,1,1,1,1,1,1,false
37,08:09:23.745,target,BB Gun,0s,1,1,1,1,1,1,false
38,08:09:24.902,target,BB Gun,0s,1,1,1,1,1,1,false
39,08:09:25.392,target,BB Gun,0s,1,1,1,1,1,1,false
40,08:09:25.906,target,BB Gun,0.001s,1,1,1,1,1,1,false
41,08:09:26.677,target,BB Gun,0s,1,1,1,1,1,1,false
42,08:09:27.367,target,BB Gun,0s,1,1,1,1,1,1,false
43,08:09:28.234,target,BB Gun,0s,1,1,1,1,1,1,false
44,08:09:29.067,target,BB Gun,0s,1,1,1,1,1,1,false
45,08:09:29.608,target,BB Gun,0s,1,1,1,1,1,1,false
46,08:09:30.025,target,BB Gun,0s,1,1,1,1,1,1,false
47,08:09:30.848,target,BB Gun,0s,1,1,1,1,1,1,false
48,08:09:31.638,target,BB Gun,0s,1,1,1,1,1,1,false
49,08:09:32.192,target,BB Gun,0s,1,1,1,1,1,1,false
50,08:09:32.619,target,BB Gun,0s,1,1,1,1,1,1,false
51,08:09:33.413,target,BB Gun,0s,1,1,1,1,1,1,false
52,08:09:34.240,target,BB Gun,0s,1,1,1,1,1,1,false
53,08:09:35.514,target,BB Gun,0.297s,2,1,0.5,1,2,0.5,false
54,08:09:36.154,target,BB Gun,0s,1,1,1,1,1,1,false
55,08:09:36.694,target,BB Gun,0s,1,1,1,1,1,1,false
56,08:09:37.151,target,BB Gun,0s,1,1,1,1,1,1,false
57,08:09:37.828,target,BB Gun,0s,1,1,1,1,1,1,false
58,08:09:38.600,target,BB Gun,0.001s,1,1,1,1,1,1,false
59,08:09:39.397,target,BB Gun,0s,1,1,1,1,1,1,false
60,08:09:40.167,target,BB Gun,0s,1,1,1,1,1,1,false
61,08:09:40.934,target,BB Gun,0s,1,1,1,1,1,1,false
62,08:09:41.648,target,BB Gun,0s,1,1,1,1,1,1,false
63,08:09:42.211,target,BB Gun,0s,1,1,1,1,1,1,false
64,08:09:42.975,target,BB Gun,0s,1,1,1,1,1,1,false
65,08:09:43.649,target,BB Gun,0s,1,1,1,1,1,1,false
66,08:09:44.316,target,BB Gun,0s,1,1,1,1,1,1,false
67,08:09:45.001,target,BB Gun,0s,1,1,1,1,1,1,false
68,08:09:45.521,target,BB Gun,0s,1,1,1,1,1,1,false
69,08:09:46.361,target,BB Gun,0s,1,1,1,1,1,1,false
70,08:09:47.405,target,BB Gun,0s,1,1,1,1,1,1,false
71,08:09:48.082,target,BB Gun,0s,1,1,1,1,1,1,false
72,08:09:48.866,target,BB Gun,0s,1,1,1,1,1,1,false
73,08:09:49.416,target,BB Gun,0s,1,1,1,1,1,1,false
74,08:09:49.955,target,BB Gun,0s,1,1,1,1,1,1,false
75,08:09:50.718,target,BB Gun,0s,1,1,1,1,1,1,false
76,08:09:51.502,target,BB Gun,0s,1,1,1,1,1,1,false
77,08:09:52.286,target,BB Gun,0s,1,1,1,1,1,1,false
78,08:09:52.877,target,BB Gun,0s,1,1,1,1,1,1,false
79,08:09:53.447,target,BB Gun,0s,1,1,1,1,1,1,false
80,08:09:54.253,target,BB Gun,0s,1,1,1,1,1,1,false
81,08:09:54.984,target,BB Gun,0s,1,1,1,1,1,1,false
82,08:09:55.821,target,BB Gun,0s,1,1,1,1,1,1,false
83,08:09:56.372,target,BB Gun,0s,1,1,1,1,1,1,false
84,08:09:56.838,target,BB Gun,0s,1,1,1,1,1,1,false
85,08:09:57.262,target,BB Gun,0s,1,1,1,1,1,1,false
86,08:09:58.049,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,88,86,86.0,88.0,

Kills:,86
Deaths:,0
Fight Time:,0.72
Avg TTK:,0.698
Damage Done:,86.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,840.45459
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.1.2

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
