Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:34:28.593,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,14:34:29.544,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,14:34:30.498,test,pistol,0.424s,2,1,0.5,1000,4000,0.25,false
4,14:34:30.982,test,pistol,0s,1,1,1,1000,2000,0.5,false
5,14:34:32.111,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,14:34:32.979,test,pistol,0s,1,1,1,1000,2000,0.5,false
7,14:34:33.624,test,pistol,0s,1,1,1,1000,2000,0.5,false
8,14:34:34.302,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
9,14:34:35.090,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,14:34:35.660,test,pistol,0s,1,1,1,1000,2000,0.5,false
11,14:34:36.198,test,pistol,0s,1,1,1,1000,2000,0.5,false
12,14:34:36.689,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,14:34:37.487,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
14,14:34:38.207,test,pistol,0s,1,1,1,1000,2000,0.5,false
15,14:34:39.462,test,pistol,0.357s,2,1,0.5,1000,4000,0.25,false
16,14:34:41.368,test,pistol,0.831s,3,1,0.333,1000,6000,0.167,false
17,14:34:42.490,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,14:34:43.905,test,pistol,0.951s,2,1,0.5,1000,4000,0.25,false
19,14:34:44.549,test,pistol,0s,1,1,1,1000,2000,0.5,false
20,14:34:45.260,test,pistol,0s,1,1,1,1000,2000,0.5,false
21,14:34:45.842,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,14:34:46.473,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,14:34:47.174,test,pistol,0s,1,1,1,1000,2000,0.5,false
24,14:34:48.098,test,pistol,0s,1,1,1,1000,2000,0.5,false
25,14:34:48.605,test,pistol,0s,1,1,1,1000,2000,0.5,false
26,14:34:49.966,test,pistol,0.704s,2,1,0.5,1000,4000,0.25,false
27,14:34:50.747,test,pistol,0s,1,1,1,1000,2000,0.5,false
28,14:34:51.573,test,pistol,0s,1,1,1,1000,2000,0.5,false
29,14:34:52.041,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
30,14:34:52.541,test,pistol,0s,1,1,1,1000,2000,0.5,false
