Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:08:27.079,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,10:08:27.694,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,10:08:30.402,Pigeon,pistol,0.924s,2,1,0.5,50,250,0.2,false
4,10:08:30.816,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,10:08:31.716,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,10:08:32.947,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,10:08:33.697,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,10:08:34.848,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,10:08:36.039,Pigeon,pistol,0.404s,2,1,0.5,50,250,0.2,false
10,10:08:37.586,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,10:08:38.413,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,10:08:38.924,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,10:08:39.567,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,10:08:40.401,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,10:08:41.903,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,10:08:42.787,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,10:08:43.444,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,10:08:44.348,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,10:08:45.515,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,10:08:46.619,Pigeon,pistol,0.537s,2,1,0.5,50,250,0.2,false
21,10:08:47.159,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,10:08:48.897,Pigeon,pistol,0.814s,2,1,0.5,50,250,0.2,false
23,10:08:49.429,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,10:08:50.139,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,10:08:50.537,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,10:08:51.091,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,10:08:51.732,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,10:08:52.419,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,10:08:53.920,Pigeon,pistol,0.734s,2,1,0.5,50,250,0.2,false
30,10:08:54.451,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,10:08:54.941,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,10:08:57.110,Pigeon,pistol,1.184s,3,1,0.333,50,375,0.133,false
33,10:08:57.928,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,10:08:59.143,Pigeon,pistol,0.281s,2,1,0.5,50,250,0.2,false
35,10:09:00.527,Pigeon,pistol,0.88s,2,1,0.5,50,250,0.2,false
36,10:09:01.328,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
37,10:09:02.301,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,10:09:02.865,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,10:09:03.235,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,10:09:03.609,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,10:09:04.056,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,10:09:04.623,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,10:09:05.202,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,10:09:06.362,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,10:09:07.649,Pigeon,pistol,0.657s,2,1,0.5,50,250,0.2,false
46,10:09:08.686,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,10:09:09.553,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,10:09:10.647,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,10:09:11.131,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,10:09:11.869,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
51,10:09:13.235,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,10:09:14.129,Pigeon,pistol,0.663s,2,1,0.5,50,250,0.2,false
53,10:09:14.946,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,10:09:16.797,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
55,10:09:17.447,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
56,10:09:18.528,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
57,10:09:19.532,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
