Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:46:35.992,Pigeon,LG,0.213s,5,5,1,30,30,1,false
2,10:46:36.976,Pigeon,LG,0.487s,10,5,0.5,30,60,0.5,false
3,10:46:37.986,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
4,10:46:39.560,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
5,10:46:41.740,Pigeon,LG,1.283s,22,6,0.273,36,132,0.273,false
6,10:46:43.373,Pigeon,LG,1.027s,20,5,0.25,30,120,0.25,false
7,10:46:44.434,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
8,10:46:45.644,Pigeon,LG,0.703s,14,5,0.357,30,84,0.357,false
9,10:46:47.027,Pigeon,LG,0.539s,11,4,0.364,24,66,0.364,false
10,10:46:47.990,Pigeon,LG,0.213s,5,5,1,30,30,1,false
11,10:46:48.791,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
12,10:46:49.991,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
13,10:46:51.220,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
14,10:46:52.444,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
15,10:46:53.785,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
16,10:46:55.178,Pigeon,LG,0.973s,19,6,0.316,36,114,0.316,false
17,10:46:56.185,Pigeon,LG,0.267s,6,4,0.667,24,36,0.667,false
18,10:46:56.828,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
19,10:46:57.675,Pigeon,LG,0.213s,5,5,1,30,30,1,false
20,10:46:58.805,Pigeon,LG,0.487s,10,5,0.5,30,60,0.5,false
21,10:46:59.885,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
22,10:47:00.959,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
23,10:47:02.034,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
24,10:47:02.964,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
25,10:47:03.584,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
26,10:47:04.254,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
27,10:47:05.314,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
28,10:47:06.378,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
29,10:47:07.208,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
30,10:47:07.918,Pigeon,LG,0.214s,5,5,1,30,30,1,false
31,10:47:08.861,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
32,10:47:09.681,Pigeon,LG,0.213s,5,5,1,30,30,1,false
33,10:47:10.468,Pigeon,LG,0.213s,5,5,1,30,30,1,false
34,10:47:11.225,Pigeon,LG,0.213s,5,5,1,30,30,1,false
35,10:47:12.125,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
36,10:47:13.266,Pigeon,LG,0.681s,9,5,0.556,30,54,0.556,false
37,10:47:14.580,Pigeon,LG,0.809s,16,5,0.312,30,96,0.312,false
38,10:47:15.656,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
39,10:47:16.444,Pigeon,LG,0.213s,5,5,1,30,30,1,false
40,10:47:17.921,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
41,10:47:18.895,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
42,10:47:21.132,Pigeon,LG,1.467s,19,8,0.421,48,114,0.421,false
43,10:47:22.202,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
44,10:47:23.335,Pigeon,LG,0.89s,14,5,0.357,30,84,0.357,false
45,10:47:24.776,Pigeon,LG,1.233s,9,5,0.556,30,54,0.556,false
46,10:47:25.505,Pigeon,LG,0.214s,5,5,1,30,30,1,false
47,10:47:26.325,Pigeon,LG,0.213s,5,5,1,30,30,1,false
48,10:47:27.299,Pigeon,LG,0.053s,2,2,1,12,12,1,false
49,10:47:28.626,Pigeon,LG,0.916s,18,6,0.333,36,108,0.333,false
50,10:47:29.610,Pigeon,LG,0.322s,7,4,0.571,24,42,0.571,false
51,10:47:30.307,Pigeon,LG,0.213s,5,5,1,30,30,1,false
52,10:47:31.566,Pigeon,LG,0.592s,12,5,0.417,30,72,0.417,false
53,10:47:32.986,Pigeon,LG,0.703s,14,5,0.357,30,84,0.357,false
54,10:47:34.056,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
55,10:47:34.863,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
56,10:47:35.628,Pigeon,LG,0.213s,5,5,1,30,30,1,false
57,10:47:36.362,Pigeon,LG,0.212s,5,5,1,30,30,1,false
58,10:47:37.852,Pigeon,LG,0.916s,18,5,0.278,30,108,0.278,false
59,10:47:39.035,Pigeon,LG,0.375s,8,5,0.625,30,48,0.625,false
60,10:47:40.633,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
61,10:47:41.607,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
62,10:47:42.807,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
63,10:47:43.977,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
64,10:47:44.725,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,604,324,1944.0,3624.0,

Kills:,64
Deaths:,0
Fight Time:,30.481001
Avg TTK:,1.103
Damage Done:,1944.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,64.0
Scenario:,Bounce 180 Tracking
Hash:,34eb3c5e616da024acf883f4ac7ec524
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
