Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:34:39.599,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
2,10:34:40.243,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
3,10:34:41.241,Pigeon,LG,0.214s,5,5,1,30,30,1,false
4,10:34:42.337,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
5,10:34:43.743,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
6,10:34:44.956,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
7,10:34:46.354,Pigeon,LG,0.213s,5,5,1,30,30,1,false
8,10:34:47.186,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
9,10:34:48.256,Pigeon,LG,0.699s,14,5,0.357,30,84,0.357,false
10,10:34:49.643,Pigeon,LG,1.11s,21,5,0.238,30,126,0.238,false
11,10:34:51.643,Pigeon,LG,1.512s,29,5,0.172,30,174,0.172,false
12,10:34:52.650,Pigeon,LG,0.541s,11,5,0.455,30,66,0.455,false
13,10:34:54.108,Pigeon,LG,0.213s,5,5,1,30,30,1,false
14,10:34:54.906,Pigeon,LG,0.213s,5,5,1,30,30,1,false
15,10:34:56.147,Pigeon,LG,0.429s,9,5,0.556,30,54,0.556,false
16,10:34:56.989,Pigeon,LG,0.378s,8,5,0.625,30,48,0.625,false
17,10:34:57.950,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
18,10:34:58.904,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
19,10:34:59.907,Pigeon,LG,0.213s,5,5,1,30,30,1,false
20,10:35:00.791,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
21,10:35:02.057,Pigeon,LG,0.701s,14,5,0.357,30,84,0.357,false
22,10:35:03.194,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
23,10:35:04.290,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
24,10:35:05.664,Pigeon,LG,0.378s,8,5,0.625,30,48,0.625,false
25,10:35:07.949,Pigeon,LG,1.848s,32,6,0.188,36,192,0.188,false
26,10:35:08.964,Pigeon,LG,0.778s,8,5,0.625,30,48,0.625,false
27,10:35:09.865,Pigeon,LG,0.212s,5,4,0.8,24,30,0.8,false
28,10:35:10.576,Pigeon,LG,0.46s,7,5,0.714,30,42,0.714,false
29,10:35:11.609,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
30,10:35:12.823,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
31,10:35:13.794,Pigeon,LG,0.267s,6,5,0.833,30,36,0.833,false
32,10:35:14.736,Pigeon,LG,0.214s,5,5,1,30,30,1,false
33,10:35:16.116,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
34,10:35:17.213,Pigeon,LG,0.214s,5,5,1,30,30,1,false
35,10:35:18.054,Pigeon,LG,0.214s,5,5,1,30,30,1,false
36,10:35:18.796,Pigeon,LG,0.321s,7,5,0.714,30,42,0.714,false
37,10:35:19.516,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
38,10:35:20.967,Pigeon,LG,0.865s,17,5,0.294,30,102,0.294,false
39,10:35:21.762,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
40,10:35:23.390,Pigeon,LG,1.244s,24,5,0.208,30,144,0.208,false
41,10:35:24.624,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
42,10:35:25.822,Pigeon,LG,0.755s,15,5,0.333,30,90,0.333,false
43,10:35:27.293,Pigeon,LG,0.918s,18,5,0.278,30,108,0.278,false
44,10:35:28.415,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
45,10:35:29.496,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
46,10:35:30.293,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
47,10:35:31.593,Pigeon,LG,0.594s,12,5,0.417,30,72,0.417,false
48,10:35:32.573,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
49,10:35:33.388,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
50,10:35:34.729,Pigeon,LG,0.649s,13,5,0.385,30,78,0.385,false
51,10:35:35.860,Pigeon,LG,0.429s,9,5,0.556,30,54,0.556,false
52,10:35:36.964,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
53,10:35:38.469,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
54,10:35:39.697,Pigeon,LG,0.811s,16,5,0.312,30,96,0.312,false
55,10:35:41.248,Pigeon,LG,0.646s,13,5,0.385,30,78,0.385,false
56,10:35:42.169,Pigeon,LG,0.213s,5,5,1,30,30,1,false
57,10:35:43.269,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
58,10:35:44.834,Pigeon,LG,0.757s,15,6,0.4,36,90,0.4,false
59,10:35:45.689,Pigeon,LG,0.214s,5,5,1,30,30,1,false
60,10:35:46.773,Pigeon,LG,0.594s,12,4,0.333,24,72,0.333,false
61,10:35:47.394,Pigeon,LG,0.214s,5,5,1,30,30,1,false
62,10:35:48.080,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
63,10:35:48.882,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,631,315,1890.0,3786.0,

Kills:,63
Deaths:,0
Fight Time:,31.344
Avg TTK:,1.12
Damage Done:,1890.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,63.0
Scenario:,Bounce 180 Tracking
Hash:,34eb3c5e616da024acf883f4ac7ec524
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
