Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:56:02.696,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
2,10:56:03.723,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
3,10:56:05.434,Pigeon,LG,1.079s,21,5,0.238,30,126,0.238,false
4,10:56:07.348,Pigeon,LG,1.35s,26,5,0.192,30,156,0.192,false
5,10:56:08.378,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
6,10:56:09.894,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
7,10:56:10.960,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
8,10:56:11.550,Pigeon,LG,0.214s,5,5,1,30,30,1,false
9,10:56:12.668,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
10,10:56:13.564,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
11,10:56:14.948,Pigeon,LG,0.646s,13,5,0.385,30,78,0.385,false
12,10:56:16.234,Pigeon,LG,0.973s,19,5,0.263,30,114,0.263,false
13,10:56:17.378,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
14,10:56:18.624,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
15,10:56:19.658,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
16,10:56:21.078,Pigeon,LG,0.487s,10,5,0.5,30,60,0.5,false
17,10:56:23.063,Pigeon,LG,0.863s,17,5,0.294,30,102,0.294,false
18,10:56:24.059,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
19,10:56:25.039,Pigeon,LG,0.213s,5,5,1,30,30,1,false
20,10:56:25.854,Pigeon,LG,0.214s,5,5,1,30,30,1,false
21,10:56:26.580,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
22,10:56:28.177,Pigeon,LG,0.983s,17,5,0.294,30,102,0.294,false
23,10:56:28.861,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
