Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:34:52.625,Quaker Bot Hard,LG,5.703s,125,50,0.4,300,750,0.4,false
2,09:35:01.276,Quaker Bot Hard,LG,6.255s,137,50,0.365,300,822,0.365,false
3,09:35:08.423,Quaker Bot Hard,LG,6.87s,106,50,0.472,300,636,0.472,false
4,09:35:14.450,Quaker Bot Hard,LG,5.847s,84,50,0.595,300,504,0.595,false
5,09:35:24.534,Quaker Bot Hard,LG,7.635s,167,50,0.299,300,1002,0.299,false
6,09:35:32.298,Quaker Bot Hard,LG,5.381s,118,50,0.424,300,708,0.424,false
7,09:35:41.772,Quaker Bot Hard,LG,6.943s,152,50,0.329,300,912,0.329,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,939,371,2226.0,5634.0,

Kills:,7
Deaths:,0
Fight Time:,44.633999
Avg TTK:,8.571
Damage Done:,2226.0
Damage Taken:,2826.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,63190.59375
Score:,2080.20752
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
