Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:02:21.222,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
2,18:02:27.813,Quaker Bot Fast Strafes,LG,4.277s,94,50,0.532,300,564,0.532,false
3,18:02:35.353,Quaker Bot Fast Strafes,LG,5.149s,113,50,0.442,300,678,0.442,false
4,18:02:42.548,Quaker Bot Fast Strafes,LG,4.781s,105,50,0.476,300,630,0.476,false
5,18:02:47.335,Quaker Bot Fast Strafes,LG,2.987s,66,50,0.758,300,396,0.758,false
6,18:02:53.579,Quaker Bot Fast Strafes,LG,4.324s,95,50,0.526,300,570,0.526,false
7,18:02:59.759,Quaker Bot Fast Strafes,LG,4.414s,97,50,0.515,300,582,0.515,false
8,18:03:06.240,Quaker Bot Fast Strafes,LG,4.32s,95,50,0.526,300,570,0.526,false
9,18:03:12.101,Quaker Bot Fast Strafes,LG,3.4s,75,50,0.667,300,450,0.667,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,874,462,2772.0,5244.0,

Kills:,9
Deaths:,0
Fight Time:,38.435001
Avg TTK:,6.667
Damage Done:,2772.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8316.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
