Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:27:13.372,Pigeon,LG,0.214s,5,5,1,30,30,1,false
2,15:27:14.018,Pigeon,LG,0.214s,5,5,1,30,30,1,false
3,15:27:14.981,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
4,15:27:16.422,Pigeon,LG,0.487s,10,5,0.5,30,60,0.5,false
5,15:27:17.065,Pigeon,LG,0.268s,6,5,0.833,30,36,0.833,false
6,15:27:17.814,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
7,15:27:18.701,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
8,15:27:19.974,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
9,15:27:21.437,Pigeon,LG,0.957s,18,6,0.333,36,108,0.333,false
10,15:27:22.538,Pigeon,LG,0.486s,10,6,0.6,36,60,0.6,false
11,15:27:23.317,Pigeon,LG,0.594s,12,3,0.25,18,72,0.25,false
12,15:27:24.683,Pigeon,LG,1.186s,14,6,0.429,36,84,0.429,false
13,15:27:25.588,Pigeon,LG,0.592s,12,4,0.333,24,72,0.333,false
14,15:27:26.565,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
15,15:27:27.868,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
16,15:27:29.709,Pigeon,LG,0.754s,15,5,0.333,30,90,0.333,false
17,15:27:31.391,Pigeon,LG,1.023s,17,5,0.294,30,102,0.294,false
18,15:27:32.242,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
19,15:27:33.470,Pigeon,LG,0.991s,15,5,0.333,30,90,0.333,false
20,15:27:34.201,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
21,15:27:34.921,Pigeon,LG,0.267s,6,5,0.833,30,36,0.833,false
22,15:27:36.953,Pigeon,LG,1.621s,31,5,0.161,30,186,0.161,false
23,15:27:37.899,Pigeon,LG,0.735s,8,5,0.625,30,48,0.625,false
24,15:27:38.809,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
25,15:27:40.274,Pigeon,LG,0.214s,5,5,1,30,30,1,false
26,15:27:41.725,Pigeon,LG,1.05s,15,5,0.333,30,90,0.333,false
27,15:27:44.069,Pigeon,LG,0.917s,18,5,0.278,30,108,0.278,false
28,15:27:45.482,Pigeon,LG,0.7s,14,5,0.357,30,84,0.357,false
29,15:27:46.505,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
30,15:27:48.233,Pigeon,LG,0.972s,19,7,0.368,42,114,0.368,false
31,15:27:48.673,Pigeon,LG,0.163s,4,3,0.75,18,24,0.75,false
32,15:27:49.845,Pigeon,LG,0.754s,15,5,0.333,30,90,0.333,false
33,15:27:51.391,Pigeon,LG,0.754s,15,5,0.333,30,90,0.333,false
34,15:27:52.572,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
35,15:27:53.546,Pigeon,LG,0.487s,10,5,0.5,30,60,0.5,false
36,15:27:54.375,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
37,15:27:55.662,Pigeon,LG,0.649s,13,5,0.385,30,78,0.385,false
38,15:27:56.501,Pigeon,LG,0.536s,11,5,0.455,30,66,0.455,false
39,15:27:57.358,Pigeon,LG,0.214s,5,5,1,30,30,1,false
40,15:27:58.241,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
41,15:27:59.013,Pigeon,LG,0.324s,7,5,0.714,30,42,0.714,false
42,15:28:00.079,Pigeon,LG,0.432s,9,5,0.556,30,54,0.556,false
43,15:28:01.133,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
44,15:28:01.652,Pigeon,LG,0.214s,5,5,1,30,30,1,false
45,15:28:02.756,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
46,15:28:03.547,Pigeon,LG,0.271s,6,5,0.833,30,36,0.833,false
47,15:28:04.404,Pigeon,LG,0.267s,6,5,0.833,30,36,0.833,false
48,15:28:05.995,Pigeon,LG,0.971s,19,5,0.263,30,114,0.263,false
49,15:28:08.230,Pigeon,LG,1.332s,23,5,0.217,30,138,0.217,false
50,15:28:08.890,Pigeon,LG,0.216s,5,5,1,30,30,1,false
51,15:28:09.730,Pigeon,LG,0.213s,5,5,1,30,30,1,false
52,15:28:10.481,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
53,15:28:11.856,Pigeon,LG,0.809s,16,5,0.312,30,96,0.312,false
54,15:28:12.668,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
55,15:28:14.024,Pigeon,LG,0.811s,16,5,0.312,30,96,0.312,false
56,15:28:15.015,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
57,15:28:16.610,Pigeon,LG,0.97s,19,5,0.263,30,114,0.263,false
58,15:28:17.353,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
59,15:28:18.795,Pigeon,LG,1.065s,20,5,0.25,30,120,0.25,false
60,15:28:19.862,Pigeon,LG,0.483s,10,5,0.5,30,60,0.5,false
61,15:28:20.958,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
62,15:28:22.120,Pigeon,LG,0.485s,10,5,0.5,30,60,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,680,311,1866.0,4080.0,

Kills:,62
Deaths:,0
Fight Time:,35.014999
Avg TTK:,1.139
Damage Done:,1866.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,62.0
Scenario:,Bounce 180 Tracking
Hash:,34eb3c5e616da024acf883f4ac7ec524
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
