Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:11:15.105,Quaker Bot Fast Strafes,LG,6.575s,144,50,0.347,300,864,0.347,false
2,15:11:24.371,Quaker Bot Fast Strafes,LG,7.357s,161,50,0.311,300,966,0.311,false
3,15:11:32.684,Quaker Bot Fast Strafes,LG,6.393s,140,50,0.357,300,840,0.357,false
4,15:11:39.307,Quaker Bot Fast Strafes,LG,4.645s,102,50,0.49,300,612,0.49,false
5,15:11:47.121,Quaker Bot Fast Strafes,LG,5.611s,123,50,0.407,300,738,0.407,false
6,15:11:54.330,Quaker Bot Fast Strafes,LG,5.333s,117,50,0.427,300,702,0.427,false
7,15:12:02.474,Quaker Bot Fast Strafes,LG,6.253s,137,50,0.365,300,822,0.365,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1007,391,2346.0,6042.0,

Kills:,7
Deaths:,0
Fight Time:,42.167
Avg TTK:,8.571
Damage Done:,2346.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2732.729004
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
