Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:20:04.195,target,pistol,0s,1,1,1,25,50,0.5,false
2,11:20:04.686,target,pistol,0.314s,2,1,0.5,25,100,0.25,false
3,11:20:04.892,target,pistol,0s,1,1,1,25,50,0.5,false
4,11:20:05.152,target,pistol,0s,1,1,1,25,50,0.5,false
5,11:20:05.369,target,pistol,0s,1,1,1,25,50,0.5,false
6,11:20:05.735,target,pistol,0s,1,1,1,25,50,0.5,false
7,11:20:05.936,target,pistol,0s,1,1,1,25,50,0.5,false
8,11:20:06.404,target,pistol,0s,1,1,1,25,50,0.5,false
9,11:20:06.587,target,pistol,0s,1,1,1,25,50,0.5,false
10,11:20:06.787,target,pistol,0s,1,1,1,25,50,0.5,false
11,11:20:07.184,target,pistol,0s,1,1,1,25,50,0.5,false
12,11:20:07.594,target,pistol,0s,1,1,1,25,50,0.5,false
13,11:20:07.761,target,pistol,0s,1,1,1,25,50,0.5,false
14,11:20:07.954,target,pistol,0s,1,1,1,25,50,0.5,false
15,11:20:08.418,target,pistol,0s,1,1,1,25,50,0.5,false
16,11:20:08.698,target,pistol,0s,1,1,1,25,50,0.5,false
17,11:20:08.878,target,pistol,0.001s,1,1,1,25,50,0.5,false
18,11:20:09.065,target,pistol,0s,1,1,1,25,50,0.5,false
19,11:20:09.361,target,pistol,0s,1,1,1,25,50,0.5,false
20,11:20:09.568,target,pistol,0s,1,1,1,25,50,0.5,false
21,11:20:10.175,target,pistol,0.329s,2,1,0.5,25,100,0.25,false
22,11:20:10.368,target,pistol,0s,1,1,1,25,50,0.5,false
23,11:20:10.555,target,pistol,0s,1,1,1,25,50,0.5,false
24,11:20:10.748,target,pistol,0s,1,1,1,25,50,0.5,false
25,11:20:10.972,target,pistol,0s,1,1,1,25,50,0.5,false
26,11:20:11.199,target,pistol,0s,1,1,1,25,50,0.5,false
27,11:20:11.499,target,pistol,0s,1,1,1,25,50,0.5,false
28,11:20:11.966,target,pistol,0s,1,1,1,25,50,0.5,false
29,11:20:12.159,target,pistol,0s,1,1,1,25,50,0.5,false
30,11:20:12.383,target,pistol,0s,1,1,1,25,50,0.5,false
31,11:20:12.603,target,pistol,0s,1,1,1,25,50,0.5,false
32,11:20:12.853,target,pistol,0s,1,1,1,25,50,0.5,false
33,11:20:13.080,target,pistol,0s,1,1,1,25,50,0.5,false
34,11:20:13.595,target,pistol,0.264s,2,1,0.5,25,100,0.25,false
35,11:20:13.785,target,pistol,0s,1,1,1,25,50,0.5,false
36,11:20:14.445,target,pistol,0.43s,2,1,0.5,25,100,0.25,false
37,11:20:14.691,target,pistol,0s,1,1,1,25,50,0.5,false
38,11:20:14.931,target,pistol,0s,1,1,1,25,50,0.5,false
39,11:20:15.301,target,pistol,0s,1,1,1,25,50,0.5,false
40,11:20:15.478,target,pistol,0s,1,1,1,25,50,0.5,false
41,11:20:15.678,target,pistol,0s,1,1,1,25,50,0.5,false
