Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:11:23.309,target,BB Gun,0s,1,1,1,1,1,1,false
2,08:11:24.113,target,BB Gun,0s,1,1,1,1,1,1,false
3,08:11:24.680,target,BB Gun,0s,1,1,1,1,1,1,false
4,08:11:25.610,target,BB Gun,0s,1,1,1,1,1,1,false
5,08:11:26.434,target,BB Gun,0s,1,1,1,1,1,1,false
6,08:11:26.998,target,BB Gun,0s,1,1,1,1,1,1,false
7,08:11:27.899,target,BB Gun,0s,1,1,1,1,1,1,false
8,08:11:28.588,target,BB Gun,0s,1,1,1,1,1,1,false
9,08:11:29.235,target,BB Gun,0s,1,1,1,1,1,1,false
10,08:11:30.109,target,BB Gun,0s,1,1,1,1,1,1,false
11,08:11:31.050,target,BB Gun,0s,1,1,1,1,1,1,false
12,08:11:31.668,target,BB Gun,0s,1,1,1,1,1,1,false
13,08:11:32.185,target,BB Gun,0s,1,1,1,1,1,1,false
14,08:11:32.919,target,BB Gun,0.001s,1,1,1,1,1,1,false
15,08:11:33.602,target,BB Gun,0s,1,1,1,1,1,1,false
16,08:11:34.373,target,BB Gun,0s,1,1,1,1,1,1,false
17,08:11:34.930,target,BB Gun,0s,1,1,1,1,1,1,false
18,08:11:35.483,target,BB Gun,0s,1,1,1,1,1,1,false
19,08:11:36.533,target,BB Gun,0s,1,1,1,1,1,1,false
20,08:11:37.123,target,BB Gun,0s,1,1,1,1,1,1,false
21,08:11:37.659,target,BB Gun,0s,1,1,1,1,1,1,false
22,08:11:38.053,target,BB Gun,0s,1,1,1,1,1,1,false
23,08:11:38.648,target,BB Gun,0s,1,1,1,1,1,1,false
24,08:11:39.435,target,BB Gun,0s,1,1,1,1,1,1,false
25,08:11:40.320,target,BB Gun,0.344s,2,1,0.5,1,2,0.5,false
26,08:11:41.037,target,BB Gun,0s,1,1,1,1,1,1,false
27,08:11:41.511,target,BB Gun,0s,1,1,1,1,1,1,false
28,08:11:42.165,target,BB Gun,0s,1,1,1,1,1,1,false
29,08:11:43.019,target,BB Gun,0.001s,1,1,1,1,1,1,false
30,08:11:43.882,target,BB Gun,0s,1,1,1,1,1,1,false
31,08:11:44.460,target,BB Gun,0s,1,1,1,1,1,1,false
32,08:11:45.080,target,BB Gun,0s,1,1,1,1,1,1,false
33,08:11:45.774,target,BB Gun,0.267s,2,1,0.5,1,2,0.5,false
34,08:11:46.311,target,BB Gun,0s,1,1,1,1,1,1,false
35,08:11:47.369,target,BB Gun,0s,1,1,1,1,1,1,false
36,08:11:47.970,target,BB Gun,0s,1,1,1,1,1,1,false
37,08:11:48.623,target,BB Gun,0s,1,1,1,1,1,1,false
38,08:11:49.137,target,BB Gun,0s,1,1,1,1,1,1,false
39,08:11:49.685,target,BB Gun,0s,1,1,1,1,1,1,false
40,08:11:50.305,target,BB Gun,0s,1,1,1,1,1,1,false
41,08:11:50.959,target,BB Gun,0s,1,1,1,1,1,1,false
42,08:11:51.856,target,BB Gun,0.273s,2,1,0.5,1,2,0.5,false
43,08:11:52.603,target,BB Gun,0s,1,1,1,1,1,1,false
44,08:11:53.577,target,BB Gun,0s,1,1,1,1,1,1,false
