Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:51:12.944,Quaker Bot Fast Strafes,LG,4.597s,101,50,0.495,300,606,0.495,false
2,17:51:18.968,Quaker Bot Fast Strafes,LG,3.586s,79,50,0.633,300,474,0.633,false
3,17:51:26.218,Quaker Bot Fast Strafes,LG,5.013s,110,50,0.455,300,660,0.455,false
4,17:51:34.932,Quaker Bot Fast Strafes,LG,6.3s,138,50,0.362,300,828,0.362,false
5,17:51:42.865,Quaker Bot Fast Strafes,LG,5.704s,125,50,0.4,300,750,0.4,false
6,17:51:48.114,Quaker Bot Fast Strafes,LG,2.896s,64,50,0.781,300,384,0.781,false
7,17:51:55.130,Quaker Bot Fast Strafes,LG,4.873s,107,50,0.467,300,642,0.467,false
8,17:52:00.527,Quaker Bot Fast Strafes,LG,3.677s,81,50,0.617,300,486,0.617,false
9,17:52:07.606,Quaker Bot Fast Strafes,LG,4.827s,106,50,0.472,300,636,0.472,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,911,450,2700.0,5466.0,

Kills:,9
Deaths:,0
Fight Time:,41.473
Avg TTK:,6.667
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8100.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
