Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:39:27.053,air_close_short,LG,9.397s,941,553,0.588,721.112,1227.061,0.588,false
2,19:39:39.830,air1_far_short,LG,11.398s,1141,553,0.485,721.112,1487.852,0.485,false
3,19:40:00.727,Bot Profile,LG,18.983s,1700,553,0.325,721.112,2216.763,0.325,false
4,19:40:11.141,air1F_close_long,LG,8.857s,887,553,0.623,721.112,1156.647,0.623,false
5,19:40:23.419,air1F_far_long,LG,10.748s,1076,553,0.514,721.112,1403.095,0.514,false
6,19:40:39.648,air1F_close_short,LG,14.558s,1457,553,0.38,721.112,1899.901,0.38,false
7,19:40:52.790,air1F_far_short,LG,11.908s,1192,553,0.464,721.112,1554.353,0.464,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,10278,4424,5769.049316,13401.879883,

Kills:,8
Deaths:,0
Fight Time:,107.598999
Avg TTK:,125
Damage Done:,5769.049316
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,882.114319
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
