Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:14:39.922,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,18:14:40.467,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,18:14:41.967,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,18:14:43.038,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,18:14:44.065,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,18:14:44.993,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,18:14:45.684,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,18:14:46.491,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,18:14:47.822,Pigeon,pistol,0.727s,2,1,0.5,50,250,0.2,false
10,18:14:49.439,Pigeon,pistol,0.893s,2,1,0.5,50,250,0.2,false
11,18:14:50.340,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,18:14:50.834,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,18:14:52.323,Pigeon,pistol,0.77s,2,1,0.5,50,250,0.2,false
14,18:14:52.846,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,18:14:53.767,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,18:14:54.577,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,18:14:55.284,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,18:14:55.818,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,18:14:56.508,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,18:14:57.930,Pigeon,pistol,0.749s,2,1,0.5,50,250,0.2,false
21,18:14:58.781,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,18:14:59.912,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,18:15:00.673,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,18:15:02.001,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
25,18:15:02.565,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,18:15:03.238,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,18:15:04.363,Pigeon,pistol,0.551s,2,1,0.5,50,250,0.2,false
28,18:15:05.063,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,18:15:05.664,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,18:15:07.076,Pigeon,pistol,0.935s,2,1,0.5,50,250,0.2,false
31,18:15:09.397,Pigeon,pistol,1.427s,3,1,0.333,50,375,0.133,false
32,18:15:09.954,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,18:15:10.919,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,18:15:12.233,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,18:15:13.417,Pigeon,pistol,0.614s,2,1,0.5,50,250,0.2,false
36,18:15:14.114,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,18:15:15.423,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,18:15:16.127,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,18:15:16.678,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,18:15:17.692,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,18:15:18.918,Pigeon,pistol,0.796s,2,1,0.5,50,250,0.2,false
42,18:15:19.778,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,18:15:20.890,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,18:15:21.397,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,18:15:22.054,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
46,18:15:23.241,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,18:15:24.038,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,18:15:25.118,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,18:15:26.275,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,18:15:27.559,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
51,18:15:28.464,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,18:15:29.108,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
53,18:15:29.974,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,18:15:30.542,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
55,18:15:31.222,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
56,18:15:31.839,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
57,18:15:32.646,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
58,18:15:33.126,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
59,18:15:33.907,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
60,18:15:34.448,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
61,18:15:35.826,Pigeon,pistol,0.621s,2,1,0.5,50,250,0.2,false
62,18:15:36.557,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
63,18:15:37.111,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
64,18:15:38.098,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
65,18:15:38.632,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
66,18:15:39.454,Pigeon,pistol,0.354s,2,1,0.5,50,250,0.2,false
67,18:15:40.055,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
68,18:15:41.429,Pigeon,pistol,0.737s,2,1,0.5,50,250,0.2,false
69,18:15:42.427,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
70,18:15:43.471,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
71,18:15:44.786,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
72,18:15:45.524,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
73,18:15:46.237,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
74,18:15:46.582,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
75,18:15:47.606,Pigeon,pistol,0.614s,2,1,0.5,50,250,0.2,false
76,18:15:48.336,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
77,18:15:49.011,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,91,77,3850.0,11375.0,

Kills:,77
Deaths:,0
Fight Time:,9.792
Avg TTK:,0.917
Damage Done:,3850.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,65.153847
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
