Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:32:07.565,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,11:32:08.793,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
3,11:32:09.570,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,11:32:10.621,test,pistol,0.59s,2,1,0.5,1000,4000,0.25,false
5,11:32:11.182,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,11:32:12.028,test,pistol,0s,1,1,1,1000,2000,0.5,false
7,11:32:12.769,test,pistol,0s,1,1,1,1000,2000,0.5,false
8,11:32:13.826,test,pistol,0s,1,1,1,1000,2000,0.5,false
9,11:32:14.718,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,11:32:15.475,test,pistol,0s,1,1,1,1000,2000,0.5,false
11,11:32:16.233,test,pistol,0s,1,1,1,1000,2000,0.5,false
12,11:32:16.770,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,11:32:17.308,test,pistol,0s,1,1,1,1000,2000,0.5,false
14,11:32:17.955,test,pistol,0s,1,1,1,1000,2000,0.5,false
15,11:32:19.559,test,pistol,1.254s,3,1,0.333,1000,6000,0.167,false
16,11:32:20.706,test,pistol,0s,1,1,1,1000,2000,0.5,false
17,11:32:21.247,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,11:32:21.874,test,pistol,0s,1,1,1,1000,2000,0.5,false
19,11:32:22.406,test,pistol,0s,1,1,1,1000,2000,0.5,false
20,11:32:22.960,test,pistol,0s,1,1,1,1000,2000,0.5,false
21,11:32:23.497,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,11:32:24.644,test,pistol,0.627s,2,1,0.5,1000,4000,0.25,false
23,11:32:25.448,test,pistol,0s,1,1,1,1000,2000,0.5,false
24,11:32:25.911,test,pistol,0s,1,1,1,1000,2000,0.5,false
25,11:32:26.669,test,pistol,0s,1,1,1,1000,2000,0.5,false
