Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:29:58.274,Quaker Bot Fast Strafes,LG,5.793s,127,50,0.394,300,762,0.394,false
2,10:30:06.541,Quaker Bot Fast Strafes,LG,6.254s,137,50,0.365,300,822,0.365,false
3,10:30:13.810,Quaker Bot Fast Strafes,LG,5.335s,117,50,0.427,300,702,0.427,false
4,10:30:20.110,Quaker Bot Fast Strafes,LG,4.413s,97,50,0.515,300,582,0.515,false
5,10:30:28.861,Quaker Bot Fast Strafes,LG,7.083s,155,50,0.323,300,930,0.323,false
6,10:30:37.286,Quaker Bot Fast Strafes,LG,6.302s,138,50,0.362,300,828,0.362,false
7,10:30:44.933,Quaker Bot Fast Strafes,LG,5.656s,124,50,0.403,300,744,0.403,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1002,388,2328.0,6012.0,

Kills:,7
Deaths:,0
Fight Time:,40.835999
Avg TTK:,8.571
Damage Done:,2328.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,257.023193
Score:,2704.383057
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
