Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:08:05.792,Quaker Bot Fast Strafes,LG,3.587s,79,50,0.633,300,474,0.633,false
2,17:08:12.992,Quaker Bot Fast Strafes,LG,4.92s,108,50,0.463,300,648,0.463,false
3,17:08:20.613,Quaker Bot Fast Strafes,LG,5.196s,114,50,0.439,300,684,0.439,false
4,17:08:28.390,Quaker Bot Fast Strafes,LG,5.61s,123,50,0.407,300,738,0.407,false
5,17:08:34.074,Quaker Bot Fast Strafes,LG,3.617s,76,50,0.658,300,456,0.658,false
6,17:08:41.567,Quaker Bot Fast Strafes,LG,5.334s,117,50,0.427,300,702,0.427,false
7,17:08:47.542,Quaker Bot Fast Strafes,LG,4.137s,91,50,0.549,300,546,0.549,false
8,17:08:53.903,Quaker Bot Fast Strafes,LG,4.277s,94,50,0.532,300,564,0.532,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,899,450,2700.0,5394.0,

Kills:,9
Deaths:,0
Fight Time:,41.091
Avg TTK:,6.667
Damage Done:,2700.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8100.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
