Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:45:49.187,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
2,14:45:50.105,TileFrenzyStrafing Cube,LG,0.733s,17,9,0.529,54,102,0.529,false
3,14:45:50.844,TileFrenzyStrafing Cube,LG,0.458s,11,9,0.818,54,66,0.818,false
4,14:45:51.621,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
5,14:45:52.081,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
6,14:45:52.605,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
7,14:45:53.147,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
8,14:45:53.838,TileFrenzyStrafing Cube,LG,0.549s,13,9,0.692,54,78,0.692,false
9,14:45:54.365,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
10,14:45:54.863,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
11,14:45:55.420,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
12,14:45:56.577,TileFrenzyStrafing Cube,LG,0.94s,20,16,0.8,96,120,0.8,false
13,14:45:56.711,TileFrenzyStrafing Cube,LG,0.043s,2,2,1,12,12,1,false
14,14:45:57.609,TileFrenzyStrafing Cube,LG,0.788s,15,9,0.6,54,90,0.6,false
15,14:45:58.152,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
16,14:45:58.753,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
17,14:45:59.290,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
18,14:45:59.810,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
19,14:46:00.387,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
20,14:46:00.998,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
21,14:46:01.734,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
22,14:46:02.262,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
23,14:46:02.844,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
24,14:46:03.656,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
25,14:46:04.377,TileFrenzyStrafing Cube,LG,0.504s,12,9,0.75,54,72,0.75,false
26,14:46:04.929,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
27,14:46:05.430,TileFrenzyStrafing Cube,LG,0.373s,9,9,1,54,54,1,false
28,14:46:06.151,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
29,14:46:06.657,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
30,14:46:07.401,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
31,14:46:07.948,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
32,14:46:08.572,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
33,14:46:09.101,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
34,14:46:09.688,TileFrenzyStrafing Cube,LG,0.497s,11,9,0.818,54,66,0.818,false
35,14:46:10.164,TileFrenzyStrafing Cube,LG,0.38s,9,9,1,54,54,1,false
36,14:46:10.775,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
37,14:46:11.333,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
38,14:46:12.397,TileFrenzyStrafing Cube,LG,0.813s,16,9,0.562,54,96,0.562,false
39,14:46:13.088,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
40,14:46:13.712,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
41,14:46:14.249,TileFrenzyStrafing Cube,LG,0.414s,10,10,1,60,60,1,false
42,14:46:14.753,TileFrenzyStrafing Cube,LG,0.32s,8,8,1,48,48,1,false
43,14:46:15.278,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
44,14:46:15.817,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
45,14:46:16.515,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
46,14:46:17.125,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
47,14:46:17.952,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
48,14:46:18.516,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
49,14:46:19.113,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
50,14:46:19.606,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
51,14:46:20.160,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
52,14:46:20.870,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
53,14:46:21.433,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
54,14:46:22.007,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
55,14:46:22.531,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
56,14:46:23.092,TileFrenzyStrafing Cube,LG,0.41s,10,9,0.9,54,60,0.9,false
57,14:46:23.612,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
58,14:46:24.206,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
59,14:46:24.762,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
60,14:46:25.883,TileFrenzyStrafing Cube,LG,0.974s,21,17,0.81,102,126,0.81,false
61,14:46:26.097,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
62,14:46:26.711,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
63,14:46:27.332,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
64,14:46:28.056,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
65,14:46:28.773,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
66,14:46:29.296,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
67,14:46:29.903,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
68,14:46:30.423,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
69,14:46:31.280,TileFrenzyStrafing Cube,LG,0.644s,15,9,0.6,54,90,0.6,false
70,14:46:31.851,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
71,14:46:32.471,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
72,14:46:33.366,TileFrenzyStrafing Cube,LG,0.551s,13,9,0.692,54,78,0.692,false
73,14:46:33.923,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
74,14:46:34.637,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
75,14:46:35.778,TileFrenzyStrafing Cube,LG,0.504s,12,12,1,72,72,1,false
76,14:46:36.448,TileFrenzyStrafing Cube,LG,0.416s,10,9,0.9,54,60,0.9,false
77,14:46:36.913,TileFrenzyStrafing Cube,LG,0.231s,6,6,1,36,36,1,false
78,14:46:37.647,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
79,14:46:38.163,TileFrenzyStrafing Cube,LG,0.46s,11,9,0.818,54,66,0.818,false
80,14:46:39.194,TileFrenzyStrafing Cube,LG,0.549s,13,9,0.692,54,78,0.692,false
81,14:46:39.787,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
82,14:46:40.284,TileFrenzyStrafing Cube,LG,0.37s,9,9,1,54,54,1,false
83,14:46:40.835,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
84,14:46:41.422,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
85,14:46:42.079,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
86,14:46:42.672,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
87,14:46:43.486,TileFrenzyStrafing Cube,LG,0.597s,14,9,0.643,54,84,0.643,false
88,14:46:44.231,TileFrenzyStrafing Cube,LG,0.41s,10,9,0.9,54,60,0.9,false
89,14:46:44.777,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
90,14:46:45.350,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
91,14:46:46.181,TileFrenzyStrafing Cube,LG,0.597s,14,9,0.643,54,84,0.643,false
92,14:46:47.020,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
93,14:46:47.614,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,965,842,5052.0,5790.0,

Kills:,93
Deaths:,0
Fight Time:,40.178001
Avg TTK:,0.645
Damage Done:,5052.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,93.0
Scenario:,Tile Frenzy 180 Strafing Tracking
Hash:,7beb62ebe3ce5b7867a67af5e45ed33f
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
