Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:35:38.812,Quaker Bot Hard,LG,5.932s,130,50,0.385,300,780,0.385,false
2,17:35:46.782,Quaker Bot Hard,LG,5.609s,123,50,0.407,300,738,0.407,false
3,17:35:55.343,Quaker Bot Hard,LG,8.38s,140,50,0.357,300,840,0.357,false
4,17:36:02.124,Quaker Bot Hard,LG,4.321s,95,50,0.526,300,570,0.526,false
5,17:36:08.715,Quaker Bot Hard,LG,4.276s,94,50,0.532,300,564,0.532,false
6,17:36:16.388,Quaker Bot Hard,LG,5.331s,117,50,0.427,300,702,0.427,false
7,17:36:24.148,Quaker Bot Hard,LG,7.484s,121,50,0.413,300,726,0.413,false
8,17:36:31.369,Quaker Bot Hard,LG,6.947s,108,50,0.463,300,648,0.463,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,928,400,2400.0,5568.0,

Kills:,8
Deaths:,0
Fight Time:,48.279999
Avg TTK:,7.5
Damage Done:,2400.0
Damage Taken:,2484.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,61488.597656
Score:,2568.103516
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
