Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:09:42.941,Quaker Bot Hard,LG,4.827s,106,50,0.472,300,636,0.472,false
2,08:09:49.218,Quaker Bot Hard,LG,3.864s,85,50,0.588,300,510,0.588,false
3,08:09:56.485,Quaker Bot Hard,LG,4.873s,107,50,0.467,300,642,0.467,false
4,08:10:02.795,Quaker Bot Hard,LG,3.977s,76,50,0.658,300,456,0.658,false
5,08:10:11.147,Quaker Bot Hard,LG,5.932s,130,50,0.385,300,780,0.385,false
6,08:10:18.827,Quaker Bot Hard,LG,5.15s,113,50,0.442,300,678,0.442,false
7,08:10:25.614,Quaker Bot Hard,LG,4.367s,96,50,0.521,300,576,0.521,false
8,08:10:33.590,Quaker Bot Hard,LG,5.517s,121,50,0.413,300,726,0.413,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,871,415,2490.0,5226.0,

Kills:,8
Deaths:,0
Fight Time:,38.507
Avg TTK:,7.5
Damage Done:,2490.0
Damage Taken:,2862.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,57621.347656
Score:,2877.36499
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
