Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:37:15.231,Quaker Bot Fast Strafes,LG,6.5s,132,50,0.379,300,792,0.379,false
2,09:37:21.564,Quaker Bot Fast Strafes,LG,3.906s,86,50,0.581,300,516,0.581,false
3,09:37:28.048,Quaker Bot Fast Strafes,LG,4.46s,98,50,0.51,300,588,0.51,false
4,09:37:35.495,Quaker Bot Fast Strafes,LG,5.102s,112,50,0.446,300,672,0.446,false
5,09:37:42.069,Quaker Bot Fast Strafes,LG,4.413s,97,50,0.515,300,582,0.515,false
6,09:37:48.999,Quaker Bot Fast Strafes,LG,4.784s,105,50,0.476,300,630,0.476,false
7,09:37:56.706,Quaker Bot Fast Strafes,LG,5.474s,120,50,0.417,300,720,0.417,false
8,09:38:04.180,Quaker Bot Fast Strafes,LG,5.38s,118,50,0.424,300,708,0.424,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,890,406,2436.0,5340.0,

Kills:,8
Deaths:,0
Fight Time:,40.019001
Avg TTK:,7.5
Damage Done:,2436.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7308.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
