Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:16:09.601,Quaker Bot Fast Strafes,LG,7.267s,159,50,0.314,300,954,0.314,false
2,10:16:16.863,Quaker Bot Fast Strafes,LG,5.288s,116,50,0.431,300,696,0.431,false
3,10:16:25.240,Quaker Bot Fast Strafes,LG,6.394s,140,50,0.357,300,840,0.357,false
4,10:16:36.019,Quaker Bot Fast Strafes,LG,8.922s,195,50,0.256,300,1170,0.256,false
5,10:16:47.112,Quaker Bot Fast Strafes,LG,8.966s,196,50,0.255,300,1176,0.255,false
6,10:16:56.383,Quaker Bot Fast Strafes,LG,7.127s,156,50,0.321,300,936,0.321,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1036,333,1998.0,6216.0,

Kills:,6
Deaths:,0
Fight Time:,43.964001
Avg TTK:,10
Damage Done:,1998.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,1867.181763
Score:,1926.642822
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
