Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:02:37.085,air1_far_long,Track Master 100,15.657s,1513,1000,0.661,1000,1513,0.661,false
2,20:02:53.544,air1_far_long,Track Master 100,14.429s,1444,1000,0.693,1000,1444,0.693,false
3,20:03:10.262,air1_far_long,Track Master 100,14.796s,1481,1000,0.675,1000,1481,0.675,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5324,3701,3701.0,5324.0,

Kills:,3
Deaths:,0
Fight Time:,44.882
Avg TTK:,20
Damage Done:,3701.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,3701.0
Scenario:,air far long strafes
Hash:,31ba721a596c28b3bd5189ecba06fb64
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
