Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:16:23.770,Quaker Bot Fast Strafes,LG,4.737s,104,50,0.481,300,624,0.481,false
2,17:16:29.656,Quaker Bot Fast Strafes,LG,4.229s,93,50,0.538,300,558,0.538,false
3,17:16:36.300,Quaker Bot Fast Strafes,LG,4.644s,102,50,0.49,300,612,0.49,false
4,17:16:44.464,Quaker Bot Fast Strafes,LG,6.253s,137,50,0.365,300,822,0.365,false
5,17:16:51.060,Quaker Bot Fast Strafes,LG,4.69s,103,50,0.485,300,618,0.485,false
6,17:16:57.064,Quaker Bot Fast Strafes,LG,4.096s,87,50,0.575,300,522,0.575,false
7,17:17:03.664,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
8,17:17:09.268,Quaker Bot Fast Strafes,LG,3.723s,82,50,0.61,300,492,0.61,false
9,17:17:14.922,Quaker Bot Fast Strafes,LG,3.633s,80,50,0.625,300,480,0.625,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,925,466,2796.0,5550.0,

Kills:,9
Deaths:,0
Fight Time:,40.787998
Avg TTK:,6.667
Damage Done:,2796.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8388.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
