Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:10:02.720,Quaker Bot Fast Strafes,LG,2.758s,61,50,0.82,300,366,0.82,false
2,08:10:08.676,Quaker Bot Fast Strafes,LG,3.677s,81,50,0.617,300,486,0.617,false
3,08:10:14.670,Quaker Bot Fast Strafes,LG,3.769s,83,50,0.602,300,498,0.602,false
4,08:10:22.592,Quaker Bot Fast Strafes,LG,5.885s,129,50,0.388,300,774,0.388,false
5,08:10:27.667,Quaker Bot Fast Strafes,LG,3.218s,71,50,0.704,300,426,0.704,false
6,08:10:34.040,Quaker Bot Fast Strafes,LG,4.275s,94,50,0.532,300,564,0.532,false
7,08:10:38.817,Quaker Bot Fast Strafes,LG,3.034s,67,50,0.746,300,402,0.746,false
8,08:10:44.331,Quaker Bot Fast Strafes,LG,3.54s,78,50,0.641,300,468,0.641,false
9,08:10:50.268,Quaker Bot Fast Strafes,LG,4.185s,92,50,0.543,300,552,0.543,false
10,08:10:56.153,Quaker Bot Fast Strafes,LG,3.493s,77,50,0.649,300,462,0.649,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,871,522,3132.0,5226.0,

Kills:,10
Deaths:,0
Fight Time:,37.834
Avg TTK:,6
Damage Done:,3132.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,9396.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
