Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:52:10.113,test,pistol,0.4s,2,1,0.5,1000,4000,0.25,false
2,17:52:10.769,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,17:52:11.157,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,17:52:11.748,test,pistol,0s,1,1,1,1000,2000,0.5,false
5,17:52:12.390,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,17:52:13.241,test,pistol,0.384s,2,1,0.5,1000,4000,0.25,false
7,17:52:14.805,test,pistol,0.475s,2,1,0.5,1000,4000,0.25,false
8,17:52:15.136,test,pistol,0s,1,1,1,1000,2000,0.5,false
9,17:52:15.750,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,17:52:16.832,test,pistol,0.402s,2,1,0.5,1000,4000,0.25,false
11,17:52:17.878,test,pistol,0.491s,2,1,0.5,1000,4000,0.25,false
12,17:52:18.862,test,pistol,0.317s,2,1,0.5,1000,4000,0.25,false
13,17:52:19.552,test,pistol,0s,1,1,1,1000,2000,0.5,false
14,17:52:20.200,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
15,17:52:21.384,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
16,17:52:22.642,test,pistol,0.738s,2,1,0.5,1000,4000,0.25,false
17,17:52:23.473,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,17:52:24.054,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
19,17:52:24.533,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
20,17:52:25.057,test,pistol,0s,1,1,1,1000,2000,0.5,false
21,17:52:26.443,test,pistol,0.605s,3,1,0.333,1000,6000,0.167,false
22,17:52:27.353,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,17:52:28.022,test,pistol,0s,1,1,1,1000,2000,0.5,false
24,17:52:29.789,test,pistol,1.32s,4,1,0.25,1000,8000,0.125,false
25,17:52:30.270,test,pistol,0s,1,1,1,1000,2000,0.5,false
26,17:52:31.269,test,pistol,0.341s,2,1,0.5,1000,4000,0.25,false
27,17:52:31.643,test,pistol,0s,1,1,1,1000,2000,0.5,false
28,17:52:32.428,test,pistol,0s,1,1,1,1000,2000,0.5,false
29,17:52:32.984,test,pistol,0s,1,1,1,1000,2000,0.5,false
30,17:52:34.082,test,pistol,0.466s,2,1,0.5,1000,4000,0.25,false
31,17:52:34.761,test,pistol,0s,1,1,1,1000,2000,0.5,false
32,17:52:35.185,test,pistol,0s,1,1,1,1000,2000,0.5,false
33,17:52:35.614,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
34,17:52:36.773,test,pistol,0.828s,2,1,0.5,1000,4000,0.25,false
35,17:52:37.483,test,pistol,0s,1,1,1,1000,2000,0.5,false
36,17:52:37.974,test,pistol,0s,1,1,1,1000,2000,0.5,false
37,17:52:38.722,test,pistol,0s,1,1,1,1000,2000,0.5,false
38,17:52:40.012,test,pistol,0.766s,2,1,0.5,1000,4000,0.25,false
39,17:52:40.636,test,pistol,0s,1,1,1,1000,2000,0.5,false
40,17:52:41.779,test,pistol,0.333s,2,1,0.5,1000,4000,0.25,false
41,17:52:42.734,test,pistol,0.37s,2,1,0.5,1000,4000,0.25,false
42,17:52:43.498,test,pistol,0s,1,1,1,1000,2000,0.5,false
43,17:52:44.395,test,pistol,0s,1,1,1,1000,2000,0.5,false
44,17:52:44.699,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
45,17:52:45.066,test,pistol,0s,1,1,1,1000,2000,0.5,false
46,17:52:45.894,test,pistol,0.294s,2,1,0.5,1000,4000,0.25,false
47,17:52:46.871,test,pistol,0.305s,2,1,0.5,1000,4000,0.25,false
48,17:52:48.283,test,pistol,0.774s,2,1,0.5,1000,4000,0.25,false
49,17:52:49.778,test,pistol,0.816s,3,1,0.333,1000,6000,0.167,false
50,17:52:50.493,test,pistol,0.303s,2,1,0.5,1000,4000,0.25,false
51,17:52:51.554,test,pistol,0.432s,2,1,0.5,1000,4000,0.25,false
52,17:52:52.206,test,pistol,0s,1,1,1,1000,2000,0.5,false
53,17:52:52.739,test,pistol,0s,1,1,1,1000,2000,0.5,false
54,17:52:53.558,test,pistol,0.364s,2,1,0.5,1000,4000,0.25,false
55,17:52:54.538,test,pistol,0s,1,1,1,1000,2000,0.5,false
56,17:52:54.931,test,pistol,0s,1,1,1,1000,2000,0.5,false
57,17:52:55.252,test,pistol,0s,1,1,1,1000,2000,0.5,false
58,17:52:55.799,test,pistol,0s,1,1,1,1000,2000,0.5,false
59,17:52:56.561,test,pistol,0.347s,2,1,0.5,1000,4000,0.25,false
60,17:52:57.004,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
61,17:52:58.071,test,pistol,0.641s,3,1,0.333,1000,6000,0.167,false
62,17:52:58.518,test,pistol,0s,1,1,1,1000,2000,0.5,false
63,17:52:59.752,test,pistol,0.715s,2,1,0.5,1000,4000,0.25,false
64,17:53:00.630,test,pistol,0.414s,2,1,0.5,1000,4000,0.25,false
65,17:53:00.967,test,pistol,0s,1,1,1,1000,2000,0.5,false
66,17:53:01.755,test,pistol,0s,1,1,1,1000,2000,0.5,false
67,17:53:02.183,test,pistol,0s,1,1,1,1000,2000,0.5,false
68,17:53:02.797,test,pistol,0s,1,1,1,1000,2000,0.5,false
69,17:53:03.885,test,pistol,0.604s,2,1,0.5,1000,4000,0.25,false
70,17:53:04.585,test,pistol,0s,1,1,1,1000,2000,0.5,false
71,17:53:05.158,test,pistol,0s,1,1,1,1000,2000,0.5,false
72,17:53:05.690,test,pistol,0s,1,1,1,1000,2000,0.5,false
73,17:53:06.219,test,pistol,0s,1,1,1,1000,2000,0.5,false
74,17:53:06.728,test,pistol,0s,1,1,1,1000,2000,0.5,false
75,17:53:07.432,test,pistol,0.329s,2,1,0.5,1000,4000,0.25,false
76,17:53:07.831,test,pistol,0s,1,1,1,1000,2000,0.5,false
77,17:53:09.059,test,pistol,0.766s,2,1,0.5,1000,4000,0.25,false
78,17:53:09.641,test,pistol,0s,1,1,1,1000,2000,0.5,false
79,17:53:10.711,test,pistol,0s,1,1,1,1000,2000,0.5,false
80,17:53:11.187,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
81,17:53:11.741,test,pistol,0s,1,1,1,1000,2000,0.5,false
82,17:53:12.290,test,pistol,0s,1,1,1,1000,2000,0.5,false
83,17:53:13.054,test,pistol,0s,1,1,1,1000,2000,0.5,false
84,17:53:14.160,test,pistol,0.428s,2,1,0.5,1000,4000,0.25,false
85,17:53:14.789,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
86,17:53:15.748,test,pistol,0.388s,2,1,0.5,1000,4000,0.25,false
87,17:53:16.106,test,pistol,0s,1,1,1,1000,2000,0.5,false
88,17:53:17.259,test,pistol,0.694s,2,1,0.5,1000,4000,0.25,false
89,17:53:17.928,test,pistol,0s,1,1,1,1000,2000,0.5,false
90,17:53:18.742,test,pistol,0s,1,1,1,1000,2000,0.5,false
91,17:53:19.264,test,pistol,0s,1,1,1,1000,2000,0.5,false
92,17:53:19.725,test,pistol,0s,1,1,1,1000,2000,0.5,false
93,17:53:21.231,test,pistol,0.443s,2,1,0.5,1000,4000,0.25,false
94,17:53:22.291,test,pistol,0.365s,2,1,0.5,1000,4000,0.25,false
95,17:53:23.036,test,pistol,0s,1,1,1,1000,2000,0.5,false
96,17:53:23.527,test,pistol,0s,1,1,1,1000,2000,0.5,false
97,17:53:24.262,test,pistol,0s,1,1,1,1000,2000,0.5,false
98,17:53:24.774,test,pistol,0s,1,1,1,1000,2000,0.5,false
99,17:53:25.700,test,pistol,0.318s,2,1,0.5,1000,4000,0.25,false
100,17:53:27.207,test,pistol,0.675s,2,1,0.5,1000,4000,0.25,false
101,17:53:27.794,test,pistol,0s,1,1,1,1000,2000,0.5,false
102,17:53:28.420,test,pistol,0s,1,1,1,1000,2000,0.5,false
103,17:53:29.017,test,pistol,0s,1,1,1,1000,2000,0.5,false
104,17:53:29.491,test,pistol,0s,1,1,1,1000,2000,0.5,false
105,17:53:30.160,test,pistol,0s,1,1,1,1000,2000,0.5,false
106,17:53:31.041,test,pistol,0s,1,1,1,1000,2000,0.5,false
107,17:53:31.669,test,pistol,0s,1,1,1,1000,2000,0.5,false
108,17:53:32.816,test,pistol,0.357s,2,1,0.5,1000,4000,0.25,false
109,17:53:33.826,test,pistol,0.344s,2,1,0.5,1000,4000,0.25,false
110,17:53:34.259,test,pistol,0s,1,1,1,1000,2000,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,153,110,110000.0,306000.0,
Track Master 100,0,0,0.0,0.0,

