Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:47:52.434,Pigeon,LG,2.08s,26,9,0.346,54,156,0.346,false
2,10:47:52.807,Pigeon,LG,0s,1,1,1,6,6,1,false
3,10:47:53.697,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
4,10:47:55.171,Pigeon,LG,1.026s,20,6,0.3,36,120,0.3,false
5,10:47:56.371,Pigeon,LG,0.593s,12,4,0.333,24,72,0.333,false
6,10:47:57.745,Pigeon,LG,0.646s,13,5,0.385,30,78,0.385,false
7,10:47:58.465,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
8,10:47:59.391,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
9,10:48:00.598,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
10,10:48:01.715,Pigeon,LG,0.432s,9,5,0.556,30,54,0.556,false
11,10:48:02.708,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
12,10:48:03.610,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
13,10:48:04.681,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
14,10:48:05.409,Pigeon,LG,0.214s,5,5,1,30,30,1,false
15,10:48:06.953,Pigeon,LG,0.916s,18,5,0.278,30,108,0.278,false
16,10:48:07.880,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
17,10:48:09.127,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
18,10:48:09.977,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
19,10:48:10.663,Pigeon,LG,0.213s,5,5,1,30,30,1,false
20,10:48:12.007,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
21,10:48:13.524,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
22,10:48:14.251,Pigeon,LG,0.214s,5,5,1,30,30,1,false
23,10:48:15.448,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
24,10:48:16.558,Pigeon,LG,0.592s,12,5,0.417,30,72,0.417,false
25,10:48:17.371,Pigeon,LG,0.213s,5,5,1,30,30,1,false
26,10:48:19.382,Pigeon,LG,1.771s,22,9,0.409,54,132,0.409,false
27,10:48:19.856,Pigeon,LG,0s,1,1,1,6,6,1,false
28,10:48:20.613,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
29,10:48:21.286,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
30,10:48:22.363,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
31,10:48:23.703,Pigeon,LG,0.917s,18,5,0.278,30,108,0.278,false
32,10:48:24.610,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
33,10:48:25.467,Pigeon,LG,0.486s,10,6,0.6,36,60,0.6,false
34,10:48:26.136,Pigeon,LG,0.323s,7,4,0.571,24,42,0.571,false
35,10:48:26.970,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
36,10:48:29.118,Pigeon,LG,1.46s,28,5,0.179,30,168,0.179,false
37,10:48:30.065,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
38,10:48:31.148,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
39,10:48:32.068,Pigeon,LG,0.646s,13,5,0.385,30,78,0.385,false
40,10:48:32.842,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
41,10:48:33.937,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
42,10:48:35.693,Pigeon,LG,1.349s,26,5,0.192,30,156,0.192,false
43,10:48:36.527,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
44,10:48:37.844,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
45,10:48:39.071,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
46,10:48:40.091,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
47,10:48:41.018,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
48,10:48:42.068,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
49,10:48:42.988,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
50,10:48:44.952,Pigeon,LG,1.439s,23,9,0.391,54,138,0.391,false
51,10:48:45.599,Pigeon,LG,0s,1,1,1,6,6,1,false
52,10:48:46.626,Pigeon,LG,0.81s,14,5,0.357,30,84,0.357,false
53,10:48:47.216,Pigeon,LG,0.214s,5,5,1,30,30,1,false
54,10:48:48.043,Pigeon,LG,0.429s,9,5,0.556,30,54,0.556,false
55,10:48:49.165,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
56,10:48:50.724,Pigeon,LG,1.027s,20,5,0.25,30,120,0.25,false
57,10:48:51.937,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
58,10:48:52.984,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
59,10:48:53.724,Pigeon,LG,0.214s,5,5,1,30,30,1,false
60,10:48:54.557,Pigeon,LG,0.213s,5,5,1,30,30,1,false
61,10:48:55.377,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
62,10:48:56.430,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
63,10:48:57.234,Pigeon,LG,0.213s,5,5,1,30,30,1,false
64,10:48:59.221,Pigeon,LG,1.506s,20,5,0.25,30,120,0.25,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,677,323,1938.0,4062.0,

Kills:,64
Deaths:,0
Fight Time:,34.919998
Avg TTK:,1.103
Damage Done:,1938.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,64.0
Scenario:,Bounce 180 Tracking
Hash:,34eb3c5e616da024acf883f4ac7ec524
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
