Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:18:25.848,target,pistol,0s,1,1,1,25,50,0.5,false
2,11:18:26.005,target,pistol,0s,1,1,1,25,50,0.5,false
3,11:18:26.172,target,pistol,0s,1,1,1,25,50,0.5,false
4,11:18:26.442,target,pistol,0s,1,1,1,25,50,0.5,false
5,11:18:26.815,target,pistol,0s,1,1,1,25,50,0.5,false
6,11:18:27.302,target,pistol,0.244s,2,1,0.5,25,100,0.25,false
7,11:18:27.499,target,pistol,0s,1,1,1,25,50,0.5,false
8,11:18:27.969,target,pistol,0.22s,2,1,0.5,25,100,0.25,false
9,11:18:28.193,target,pistol,0.001s,1,1,1,25,50,0.5,false
10,11:18:28.566,target,pistol,0s,1,1,1,25,50,0.5,false
11,11:18:28.763,target,pistol,0s,1,1,1,25,50,0.5,false
12,11:18:29.107,target,pistol,0s,1,1,1,25,50,0.5,false
13,11:18:29.513,target,pistol,0s,1,1,1,25,50,0.5,false
14,11:18:29.680,target,pistol,0s,1,1,1,25,50,0.5,false
15,11:18:30.000,target,pistol,0s,1,1,1,25,50,0.5,false
16,11:18:30.400,target,pistol,0s,1,1,1,25,50,0.5,false
17,11:18:30.683,target,pistol,0s,1,1,1,25,50,0.5,false
18,11:18:31.173,target,pistol,0s,1,1,1,25,50,0.5,false
19,11:18:31.460,target,pistol,0s,1,1,1,25,50,0.5,false
20,11:18:31.790,target,pistol,0s,1,1,1,25,50,0.5,false
21,11:18:32.076,target,pistol,0s,1,1,1,25,50,0.5,false
22,11:18:32.513,target,pistol,0s,1,1,1,25,50,0.5,false
23,11:18:32.790,target,pistol,0s,1,1,1,25,50,0.5,false
24,11:18:33.187,target,pistol,0s,1,1,1,25,50,0.5,false
25,11:18:33.353,target,pistol,0s,1,1,1,25,50,0.5,false
26,11:18:33.610,target,pistol,0s,1,1,1,25,50,0.5,false
27,11:18:33.845,target,pistol,0s,1,1,1,25,50,0.5,false
28,11:18:34.352,target,pistol,0s,1,1,1,25,50,0.5,false
29,11:18:34.532,target,pistol,0s,1,1,1,25,50,0.5,false
30,11:18:34.889,target,pistol,0s,1,1,1,25,50,0.5,false
31,11:18:35.162,target,pistol,0s,1,1,1,25,50,0.5,false
32,11:18:35.346,target,pistol,0s,1,1,1,25,50,0.5,false
33,11:18:35.886,target,pistol,0.284s,2,1,0.5,25,100,0.25,false
34,11:18:36.329,target,pistol,0.257s,2,1,0.5,25,100,0.25,false
35,11:18:36.579,target,pistol,0s,1,1,1,25,50,0.5,false
36,11:18:36.823,target,pistol,0s,1,1,1,25,50,0.5,false
37,11:18:37.083,target,pistol,0s,1,1,1,25,50,0.5,false
38,11:18:37.337,target,pistol,0s,1,1,1,25,50,0.5,false
39,11:18:37.761,target,pistol,0s,1,1,1,25,50,0.5,false
40,11:18:38.118,target,pistol,0s,1,1,1,25,50,0.5,false
41,11:18:38.399,target,pistol,0s,1,1,1,25,50,0.5,false
42,11:18:38.885,target,pistol,0s,1,1,1,25,50,0.5,false
43,11:18:39.056,target,pistol,0s,1,1,1,25,50,0.5,false
44,11:18:39.252,target,pistol,0s,1,1,1,25,50,0.5,false
45,11:18:39.699,target,pistol,0.23s,2,1,0.5,25,100,0.25,false
46,11:18:40.316,target,pistol,0.34s,2,1,0.5,25,100,0.25,false
47,11:18:40.513,target,pistol,0s,1,1,1,25,50,0.5,false
48,11:18:40.717,target,pistol,0s,1,1,1,25,50,0.5,false
