Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:08:29.911,target,pistol,0s,1,1,1,25,50,0.5,false
2,11:08:30.134,target,pistol,0s,1,1,1,25,50,0.5,false
3,11:08:30.331,target,pistol,0s,1,1,1,25,50,0.5,false
4,11:08:30.588,target,pistol,0s,1,1,1,25,50,0.5,false
5,11:08:30.918,target,pistol,0s,1,1,1,25,50,0.5,false
6,11:08:31.208,target,pistol,0s,1,1,1,25,50,0.5,false
7,11:08:31.525,target,pistol,0s,1,1,1,25,50,0.5,false
8,11:08:31.825,target,pistol,0s,1,1,1,25,50,0.5,false
9,11:08:32.121,target,pistol,0s,1,1,1,25,50,0.5,false
10,11:08:32.391,target,pistol,0s,1,1,1,25,50,0.5,false
11,11:08:32.681,target,pistol,0s,1,1,1,25,50,0.5,false
12,11:08:32.961,target,pistol,0s,1,1,1,25,50,0.5,false
13,11:08:33.341,target,pistol,0s,1,1,1,25,50,0.5,false
14,11:08:33.648,target,pistol,0s,1,1,1,25,50,0.5,false
15,11:08:34.098,target,pistol,0s,1,1,1,25,50,0.5,false
16,11:08:34.428,target,pistol,0s,1,1,1,25,50,0.5,false
17,11:08:34.758,target,pistol,0s,1,1,1,25,50,0.5,false
18,11:08:35.015,target,pistol,0s,1,1,1,25,50,0.5,false
19,11:08:35.641,target,pistol,0.406s,2,1,0.5,25,100,0.25,false
20,11:08:35.875,target,pistol,0s,1,1,1,25,50,0.5,false
21,11:08:36.095,target,pistol,0s,1,1,1,25,50,0.5,false
22,11:08:36.319,target,pistol,0s,1,1,1,25,50,0.5,false
23,11:08:36.552,target,pistol,0s,1,1,1,25,50,0.5,false
24,11:08:36.766,target,pistol,0s,1,1,1,25,50,0.5,false
25,11:08:36.956,target,pistol,0s,1,1,1,25,50,0.5,false
26,11:08:37.189,target,pistol,0s,1,1,1,25,50,0.5,false
27,11:08:37.606,target,pistol,0s,1,1,1,25,50,0.5,false
28,11:08:37.803,target,pistol,0s,1,1,1,25,50,0.5,false
29,11:08:38.003,target,pistol,0s,1,1,1,25,50,0.5,false
30,11:08:38.193,target,pistol,0s,1,1,1,25,50,0.5,false
31,11:08:38.383,target,pistol,0s,1,1,1,25,50,0.5,false
32,11:08:38.623,target,pistol,0s,1,1,1,25,50,0.5,false
33,11:08:38.886,target,pistol,0s,1,1,1,25,50,0.5,false
34,11:08:39.157,target,pistol,0.001s,1,1,1,25,50,0.5,false
35,11:08:39.396,target,pistol,0s,1,1,1,25,50,0.5,false
36,11:08:40.046,target,pistol,0.389s,2,1,0.5,25,100,0.25,false
37,11:08:40.383,target,pistol,0s,1,1,1,25,50,0.5,false
38,11:08:41.033,target,pistol,0.307s,2,1,0.5,25,100,0.25,false
39,11:08:41.293,target,pistol,0s,1,1,1,25,50,0.5,false
40,11:08:41.524,target,pistol,0s,1,1,1,25,50,0.5,false
41,11:08:41.764,target,pistol,0s,1,1,1,25,50,0.5,false
42,11:08:42.147,target,pistol,0s,1,1,1,25,50,0.5,false
43,11:08:42.410,target,pistol,0s,1,1,1,25,50,0.5,false
44,11:08:42.667,target,pistol,0s,1,1,1,25,50,0.5,false
45,11:08:43.183,target,pistol,0.266s,2,1,0.5,25,100,0.25,false
46,11:08:43.378,target,pistol,0s,1,1,1,25,50,0.5,false
47,11:08:43.631,target,pistol,0s,1,1,1,25,50,0.5,false
48,11:08:43.867,target,pistol,0s,1,1,1,25,50,0.5,false
49,11:08:44.111,target,pistol,0s,1,1,1,25,50,0.5,false
50,11:08:44.457,target,pistol,0s,1,1,1,25,50,0.5,false
51,11:08:44.774,target,pistol,0s,1,1,1,25,50,0.5,false
52,11:08:45.080,target,pistol,0s,1,1,1,25,50,0.5,false
53,11:08:45.564,target,pistol,0s,1,1,1,25,50,0.5,false
54,11:08:45.737,target,pistol,0s,1,1,1,25,50,0.5,false
55,11:08:45.961,target,pistol,0s,1,1,1,25,50,0.5,false
56,11:08:46.177,target,pistol,0s,1,1,1,25,50,0.5,false
57,11:08:46.374,target,pistol,0s,1,1,1,25,50,0.5,false
58,11:08:46.585,target,pistol,0.001s,1,1,1,25,50,0.5,false
59,11:08:47.034,target,pistol,0s,1,1,1,25,50,0.5,false
60,11:08:47.494,target,pistol,0.219s,2,1,0.5,25,100,0.25,false
61,11:08:48.434,target,pistol,0.74s,3,1,0.333,25,150,0.167,false
62,11:08:48.704,target,pistol,0s,1,1,1,25,50,0.5,false
63,11:08:49.022,target,pistol,0s,1,1,1,25,50,0.5,false
64,11:08:49.524,target,pistol,0s,1,1,1,25,50,0.5,false
65,11:08:50.078,target,pistol,0s,1,1,1,25,50,0.5,false
66,11:08:50.945,target,pistol,0.583s,3,1,0.333,25,150,0.167,false
67,11:08:51.182,target,pistol,0s,1,1,1,25,50,0.5,false
68,11:08:51.555,target,pistol,0s,1,1,1,25,50,0.5,false
69,11:08:51.758,target,pistol,0s,1,1,1,25,50,0.5,false
70,11:08:51.945,target,pistol,0s,1,1,1,25,50,0.5,false
71,11:08:52.169,target,pistol,0.001s,1,1,1,25,50,0.5,false
72,11:08:52.373,target,pistol,0s,1,1,1,25,50,0.5,false
73,11:08:52.906,target,pistol,0s,1,1,1,25,50,0.5,false
74,11:08:53.109,target,pistol,0s,1,1,1,25,50,0.5,false
75,11:08:53.349,target,pistol,0s,1,1,1,25,50,0.5,false
76,11:08:53.559,target,pistol,0s,1,1,1,25,50,0.5,false
77,11:08:53.793,target,pistol,0.001s,1,1,1,25,50,0.5,false
78,11:08:54.276,target,pistol,0.2s,2,1,0.5,25,100,0.25,false
79,11:08:54.490,target,pistol,0.001s,1,1,1,25,50,0.5,false
80,11:08:54.680,target,pistol,0s,1,1,1,25,50,0.5,false
81,11:08:54.886,target,pistol,0s,1,1,1,25,50,0.5,false
82,11:08:55.133,target,pistol,0s,1,1,1,25,50,0.5,false
83,11:08:55.356,target,pistol,0s,1,1,1,25,50,0.5,false
84,11:08:55.616,target,pistol,0s,1,1,1,25,50,0.5,false
85,11:08:55.886,target,pistol,0s,1,1,1,25,50,0.5,false
86,11:08:56.183,target,pistol,0s,1,1,1,25,50,0.5,false
87,11:08:56.480,target,pistol,0.001s,1,1,1,25,50,0.5,false
88,11:08:56.706,target,pistol,0s,1,1,1,25,50,0.5,false
89,11:08:56.964,target,pistol,0s,1,1,1,25,50,0.5,false
90,11:08:57.284,target,pistol,0s,1,1,1,25,50,0.5,false
91,11:08:57.694,target,pistol,0s,1,1,1,25,50,0.5,false
92,11:08:58.097,target,pistol,0.216s,2,1,0.5,25,100,0.25,false
93,11:08:58.344,target,pistol,0s,1,1,1,25,50,0.5,false
94,11:08:58.587,target,pistol,0s,1,1,1,25,50,0.5,false
95,11:08:58.887,target,pistol,0s,1,1,1,25,50,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,107,95,2375.0,5350.0,

Kills:,95
Deaths:,0
Fight Time:,3.332
Avg TTK:,0.316
Damage Done:,2375.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,84.345795
Scenario:,Tile Frenzy
Hash:,9f1c0c5d02cf79b5d834b1df84eaeb83
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
