Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,07:32:57.562,target,BB Gun,0s,1,1,1,1,1,1,false
2,07:32:58.433,target,BB Gun,0s,1,1,1,1,1,1,false
3,07:32:58.960,target,BB Gun,0s,1,1,1,1,1,1,false
4,07:32:59.611,target,BB Gun,0s,1,1,1,1,1,1,false
5,07:33:00.338,target,BB Gun,0s,1,1,1,1,1,1,false
6,07:33:00.948,target,BB Gun,0s,1,1,1,1,1,1,false
7,07:33:01.295,target,BB Gun,0s,1,1,1,1,1,1,false
8,07:33:02.645,target,BB Gun,0.527s,2,1,0.5,1,2,0.5,false
9,07:33:03.683,target,BB Gun,0s,1,1,1,1,1,1,false
10,07:33:04.140,target,BB Gun,0s,1,1,1,1,1,1,false
11,07:33:04.760,target,BB Gun,0s,1,1,1,1,1,1,false
12,07:33:05.427,target,BB Gun,0s,1,1,1,1,1,1,false
13,07:33:06.147,target,BB Gun,0s,1,1,1,1,1,1,false
14,07:33:06.528,target,BB Gun,0s,1,1,1,1,1,1,false
15,07:33:07.125,target,BB Gun,0s,1,1,1,1,1,1,false
16,07:33:07.889,target,BB Gun,0s,1,1,1,1,1,1,false
17,07:33:08.676,target,BB Gun,0s,1,1,1,1,1,1,false
18,07:33:09.347,target,BB Gun,0s,1,1,1,1,1,1,false
19,07:33:10.280,target,BB Gun,0s,1,1,1,1,1,1,false
20,07:33:11.024,target,BB Gun,0s,1,1,1,1,1,1,false
21,07:33:11.531,target,BB Gun,0s,1,1,1,1,1,1,false
22,07:33:12.045,target,BB Gun,0s,1,1,1,1,1,1,false
23,07:33:12.845,target,BB Gun,0s,1,1,1,1,1,1,false
24,07:33:13.329,target,BB Gun,0s,1,1,1,1,1,1,false
25,07:33:14.143,target,BB Gun,0s,1,1,1,1,1,1,false
26,07:33:15.720,target,BB Gun,0.717s,2,1,0.5,1,2,0.5,false
27,07:33:16.513,target,BB Gun,0s,1,1,1,1,1,1,false
28,07:33:17.380,target,BB Gun,0s,1,1,1,1,1,1,false
29,07:33:18.020,target,BB Gun,0s,1,1,1,1,1,1,false
30,07:33:18.557,target,BB Gun,0s,1,1,1,1,1,1,false
31,07:33:19.411,target,BB Gun,0s,1,1,1,1,1,1,false
32,07:33:19.932,target,BB Gun,0.001s,1,1,1,1,1,1,false
33,07:33:20.578,target,BB Gun,0s,1,1,1,1,1,1,false
34,07:33:21.359,target,BB Gun,0s,1,1,1,1,1,1,false
35,07:33:22.046,target,BB Gun,0s,1,1,1,1,1,1,false
36,07:33:22.556,target,BB Gun,0s,1,1,1,1,1,1,false
37,07:33:23.060,target,BB Gun,0s,1,1,1,1,1,1,false
38,07:33:23.740,target,BB Gun,0s,1,1,1,1,1,1,false
39,07:33:24.563,target,BB Gun,0s,1,1,1,1,1,1,false
40,07:33:25.414,target,BB Gun,0s,1,1,1,1,1,1,false
41,07:33:26.208,target,BB Gun,0s,1,1,1,1,1,1,false
42,07:33:26.898,target,BB Gun,0s,1,1,1,1,1,1,false
43,07:33:27.485,target,BB Gun,0s,1,1,1,1,1,1,false
44,07:33:28.069,target,BB Gun,0s,1,1,1,1,1,1,false
45,07:33:28.920,target,BB Gun,0s,1,1,1,1,1,1,false
46,07:33:29.533,target,BB Gun,0s,1,1,1,1,1,1,false
47,07:33:30.330,target,BB Gun,0s,1,1,1,1,1,1,false
48,07:33:30.961,target,BB Gun,0.001s,1,1,1,1,1,1,false
49,07:33:31.864,target,BB Gun,0s,1,1,1,1,1,1,false
50,07:33:32.575,target,BB Gun,0s,1,1,1,1,1,1,false
