Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:05:14.437,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,08:05:15.091,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,08:05:15.555,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
4,08:05:16.288,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,08:05:17.339,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,08:05:19.043,Pigeon,pistol,1.176s,3,1,0.333,50,375,0.133,false
7,08:05:20.374,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,08:05:21.778,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,08:05:22.512,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,08:05:23.372,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,08:05:24.116,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,08:05:25.607,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,08:05:26.948,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
14,08:05:28.355,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,08:05:29.255,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,08:05:30.189,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,08:05:30.557,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
18,08:05:31.164,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,08:05:31.875,Pigeon,pistol,0.321s,2,1,0.5,50,250,0.2,false
20,08:05:32.465,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,08:05:33.200,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,08:05:33.871,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,08:05:34.562,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,08:05:35.175,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,08:05:35.869,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,08:05:37.240,Pigeon,pistol,0.56s,2,1,0.5,50,250,0.2,false
27,08:05:37.851,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,08:05:39.214,Pigeon,pistol,0.632s,2,1,0.5,50,250,0.2,false
29,08:05:40.168,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,08:05:40.743,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,08:05:43.100,Pigeon,pistol,1.677s,3,1,0.333,50,375,0.133,false
32,08:05:44.418,Pigeon,pistol,1.204s,3,1,0.333,50,375,0.133,false
33,08:05:44.675,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,08:05:45.605,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,08:05:46.602,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,08:05:47.171,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,08:05:48.069,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
38,08:05:48.558,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,08:05:49.402,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,08:05:49.976,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,08:05:51.581,Pigeon,pistol,0.736s,2,1,0.5,50,250,0.2,false
42,08:05:52.389,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
43,08:05:53.083,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,08:05:54.066,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,08:05:54.590,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
46,08:05:56.700,Pigeon,pistol,1.663s,3,1,0.333,50,375,0.133,false
47,08:05:57.488,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,08:05:58.508,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,08:05:59.572,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,08:06:05.556,Pigeon,pistol,4.7s,2,1,0.5,50,250,0.2,false
51,08:06:06.543,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,08:06:07.868,Pigeon,pistol,0.64s,2,1,0.5,50,250,0.2,false
53,08:06:08.296,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,08:06:09.097,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
55,08:06:10.884,Pigeon,pistol,1.34s,2,1,0.5,50,250,0.2,false
56,08:06:11.562,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
57,08:06:12.208,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
58,08:06:12.732,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
59,08:06:14.177,Pigeon,pistol,0.504s,2,1,0.5,50,250,0.2,false
60,08:06:15.185,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
61,08:06:15.562,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
62,08:06:16.165,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
63,08:06:18.503,Pigeon,pistol,1.41s,3,1,0.333,50,375,0.133,false
64,08:06:19.111,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
65,08:06:19.694,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
66,08:06:22.142,Pigeon,pistol,1.734s,2,1,0.5,50,250,0.2,false
67,08:06:22.666,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
68,08:06:23.287,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,87,68,3400.0,10875.0,

Kills:,68
Deaths:,0
Fight Time:,18.304001
Avg TTK:,1.038
Damage Done:,3400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,53.149426
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
