Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:35:43.966,Quaker Bot Hard,LG,5.334s,117,50,0.427,300,702,0.427,false
2,10:35:52.086,Quaker Bot Hard,LG,5.702s,125,50,0.4,300,750,0.4,false
3,10:35:58.810,Quaker Bot Hard,LG,4.23s,93,50,0.538,300,558,0.538,false
4,10:36:06.687,Quaker Bot Hard,LG,5.563s,122,50,0.41,300,732,0.41,false
5,10:36:14.777,Quaker Bot Hard,LG,5.657s,124,50,0.403,300,744,0.403,false
6,10:36:21.902,Quaker Bot Hard,LG,4.644s,102,50,0.49,300,612,0.49,false
7,10:36:28.232,Quaker Bot Hard,LG,3.907s,86,50,0.581,300,516,0.581,false
8,10:36:35.916,Quaker Bot Hard,LG,5.38s,118,50,0.424,300,708,0.424,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,887,400,2400.0,5322.0,

Kills:,8
Deaths:,0
Fight Time:,40.417
Avg TTK:,7.5
Damage Done:,2400.0
Damage Taken:,2910.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,61632.015625
Score:,2590.755371
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,80.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
