Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:39:33.048,Pigeon,LG,0.213s,5,5,1,30,30,1,false
2,10:39:34.136,Pigeon,LG,0.54s,11,5,0.455,30,66,0.455,false
3,10:39:36.342,Pigeon,LG,1.726s,23,8,0.348,48,138,0.348,false
4,10:39:37.099,Pigeon,LG,0.53s,7,2,0.286,12,42,0.286,false
5,10:39:38.369,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
6,10:39:39.821,Pigeon,LG,0.774s,14,5,0.357,30,84,0.357,false
7,10:39:40.891,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
8,10:39:42.575,Pigeon,LG,1.19s,23,5,0.217,30,138,0.217,false
9,10:39:44.569,Pigeon,LG,1.133s,22,5,0.227,30,132,0.227,false
10,10:39:45.568,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
11,10:39:47.037,Pigeon,LG,0.429s,9,5,0.556,30,54,0.556,false
12,10:39:47.637,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
13,10:39:49.054,Pigeon,LG,0.81s,16,6,0.375,36,96,0.375,false
14,10:39:50.054,Pigeon,LG,0.213s,5,5,1,30,30,1,false
15,10:39:51.503,Pigeon,LG,0.972s,19,5,0.263,30,114,0.263,false
16,10:39:52.373,Pigeon,LG,0.213s,5,4,0.8,24,30,0.8,false
17,10:39:53.254,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
18,10:39:54.574,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
19,10:39:56.484,Pigeon,LG,1.169s,17,9,0.529,54,102,0.529,false
20,10:39:57.818,Pigeon,LG,0.87s,10,5,0.5,30,60,0.5,false
21,10:39:58.358,Pigeon,LG,0s,1,1,1,6,6,1,false
22,10:39:59.341,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
23,10:40:00.361,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
24,10:40:01.237,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
