Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:41:34.271,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
2,11:41:35.182,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
3,11:41:35.885,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
4,11:41:36.718,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
5,11:41:37.285,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
6,11:41:37.850,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
7,11:41:38.410,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
8,11:41:38.923,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
9,11:41:40.020,TileFrenzyStrafing Cube,LG,0.784s,16,15,0.938,90,96,0.938,false
10,11:41:40.397,TileFrenzyStrafing Cube,LG,0.09s,3,3,1,18,18,1,false
11,11:41:41.144,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
12,11:41:41.610,TileFrenzyStrafing Cube,LG,0.369s,9,9,1,54,54,1,false
13,11:41:42.427,TileFrenzyStrafing Cube,LG,0.643s,15,9,0.6,54,90,0.6,false
14,11:41:42.914,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
15,11:41:43.432,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
16,11:41:44.025,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
17,11:41:44.612,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
18,11:41:45.485,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
19,11:41:45.979,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
20,11:41:46.479,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
21,11:41:47.039,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
22,11:41:47.832,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
23,11:41:48.539,TileFrenzyStrafing Cube,LG,0.596s,14,14,1,84,84,1,false
24,11:41:48.738,TileFrenzyStrafing Cube,LG,0.136s,4,4,1,24,24,1,false
25,11:41:49.619,TileFrenzyStrafing Cube,LG,0.785s,16,10,0.625,60,96,0.625,false
26,11:41:50.336,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
27,11:41:50.943,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
28,11:41:51.523,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
29,11:41:52.158,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
30,11:41:52.718,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
31,11:41:53.305,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
32,11:41:54.161,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
33,11:41:54.981,TileFrenzyStrafing Cube,LG,0.367s,9,8,0.889,48,54,0.889,false
34,11:41:55.448,TileFrenzyStrafing Cube,LG,0.37s,9,9,1,54,54,1,false
35,11:41:56.045,TileFrenzyStrafing Cube,LG,0.507s,12,9,0.75,54,72,0.75,false
36,11:41:56.782,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
37,11:41:57.295,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
38,11:41:58.062,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
39,11:41:58.549,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
40,11:41:59.404,TileFrenzyStrafing Cube,LG,0.686s,16,9,0.562,54,96,0.562,false
41,11:41:59.968,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
42,11:42:00.498,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
43,11:42:01.038,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
44,11:42:01.725,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
45,11:42:02.162,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
46,11:42:02.698,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
47,11:42:03.516,TileFrenzyStrafing Cube,LG,0.687s,16,9,0.562,54,96,0.562,false
48,11:42:04.116,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
49,11:42:04.703,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
50,11:42:05.300,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
51,11:42:05.789,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
52,11:42:06.197,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
53,11:42:06.863,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
54,11:42:07.381,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
55,11:42:07.947,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
56,11:42:08.547,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
57,11:42:09.127,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
58,11:42:09.787,TileFrenzyStrafing Cube,LG,0.503s,12,10,0.833,60,72,0.833,false
59,11:42:10.177,TileFrenzyStrafing Cube,LG,0.323s,8,8,1,48,48,1,false
60,11:42:10.854,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
61,11:42:11.354,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
62,11:42:11.971,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
63,11:42:12.544,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
64,11:42:13.231,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
65,11:42:13.718,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
66,11:42:14.311,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
67,11:42:15.091,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
68,11:42:15.658,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
69,11:42:16.682,TileFrenzyStrafing Cube,LG,0.597s,14,9,0.643,54,84,0.643,false
70,11:42:17.262,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
71,11:42:17.825,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
72,11:42:18.359,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
73,11:42:18.899,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
74,11:42:19.605,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
75,11:42:20.162,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
76,11:42:20.852,TileFrenzyStrafing Cube,LG,0.549s,13,9,0.692,54,78,0.692,false
77,11:42:21.395,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
78,11:42:22.292,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
79,11:42:22.856,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
80,11:42:23.732,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
81,11:42:24.209,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
82,11:42:24.752,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
83,11:42:25.389,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
84,11:42:26.046,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
85,11:42:26.646,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
86,11:42:27.206,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
87,11:42:27.733,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
88,11:42:28.391,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
89,11:42:28.938,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
90,11:42:29.445,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
91,11:42:30.021,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
92,11:42:30.533,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
93,11:42:31.869,TileFrenzyStrafing Cube,LG,1.196s,26,17,0.654,102,156,0.654,false
94,11:42:32.046,TileFrenzyStrafing Cube,LG,0.09s,3,1,0.333,6,18,0.333,false
95,11:42:32.763,TileFrenzyStrafing Cube,LG,0.557s,11,9,0.818,54,66,0.818,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,981,856,5136.0,5886.0,

Kills:,95
Deaths:,0
Fight Time:,40.625999
Avg TTK:,0.632
Damage Done:,5136.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,95.0
Scenario:,Tile Frenzy 180 Strafing Tracking
Hash:,7beb62ebe3ce5b7867a67af5e45ed33f
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
