Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:44:32.580,Quaker Bot Fast Strafes,LG,6.301s,138,50,0.362,300,828,0.362,false
2,17:44:38.570,Quaker Bot Fast Strafes,LG,3.907s,86,50,0.581,300,516,0.581,false
3,17:44:45.014,Quaker Bot Fast Strafes,LG,4.094s,90,50,0.556,300,540,0.556,false
4,17:44:50.341,Quaker Bot Fast Strafes,LG,3.174s,70,50,0.714,300,420,0.714,false
5,17:44:56.385,Quaker Bot Fast Strafes,LG,4s,88,50,0.568,300,528,0.568,false
6,17:45:04.517,Quaker Bot Fast Strafes,LG,5.793s,127,50,0.394,300,762,0.394,false
7,17:45:10.201,Quaker Bot Fast Strafes,LG,3.493s,77,50,0.649,300,462,0.649,false
8,17:45:17.195,Quaker Bot Fast Strafes,LG,4.874s,107,50,0.467,300,642,0.467,false
9,17:45:22.882,Quaker Bot Fast Strafes,LG,3.724s,82,50,0.61,300,492,0.61,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,873,453,2718.0,5238.0,

Kills:,9
Deaths:,0
Fight Time:,39.360001
Avg TTK:,6.667
Damage Done:,2718.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,3843.951172
Score:,8154.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
