Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:49:31.933,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
2,14:49:32.436,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
3,14:49:32.968,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
4,14:49:33.896,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
5,14:49:34.384,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
6,14:49:34.988,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
7,14:49:35.983,TileFrenzyStrafing Cube,LG,0.734s,17,9,0.529,54,102,0.529,false
8,14:49:36.611,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
9,14:49:37.358,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
10,14:49:37.862,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
11,14:49:38.429,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
12,14:49:38.932,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
13,14:49:39.709,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
14,14:49:40.360,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
15,14:49:40.854,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
16,14:49:41.364,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
17,14:49:42.054,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
18,14:49:42.594,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
19,14:49:43.338,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
20,14:49:44.245,TileFrenzyStrafing Cube,LG,0.84s,18,17,0.944,102,108,0.944,false
21,14:49:44.426,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
22,14:49:44.978,TileFrenzyStrafing Cube,LG,0.388s,9,9,1,54,54,1,false
23,14:49:45.519,TileFrenzyStrafing Cube,LG,0.41s,10,9,0.9,54,60,0.9,false
24,14:49:46.261,TileFrenzyStrafing Cube,LG,0.502s,12,9,0.75,54,72,0.75,false
25,14:49:46.848,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
26,14:49:47.701,TileFrenzyStrafing Cube,LG,0.686s,16,9,0.562,54,96,0.562,false
27,14:49:48.588,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
28,14:49:49.139,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
29,14:49:50.646,TileFrenzyStrafing Cube,LG,1.267s,28,17,0.607,102,168,0.607,false
30,14:49:50.833,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
31,14:49:51.434,TileFrenzyStrafing Cube,LG,0.514s,11,9,0.818,54,66,0.818,false
32,14:49:52.041,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
33,14:49:52.888,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
34,14:49:53.442,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
35,14:49:54.245,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
36,14:49:54.958,TileFrenzyStrafing Cube,LG,0.504s,12,9,0.75,54,72,0.75,false
37,14:49:55.645,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
38,14:49:56.172,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
39,14:49:56.992,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
40,14:49:57.632,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
41,14:49:58.103,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
42,14:49:58.686,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
43,14:49:59.406,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
44,14:49:59.982,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
