Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:11:49.502,Quaker Bot Hard,LG,4.967s,109,50,0.459,300,654,0.459,false
2,08:11:57.759,Quaker Bot Hard,LG,5.427s,119,50,0.42,300,714,0.42,false
3,08:12:04.816,Quaker Bot Hard,LG,4.554s,100,50,0.5,300,600,0.5,false
4,08:12:12.890,Quaker Bot Hard,LG,5.747s,126,50,0.397,300,756,0.397,false
5,08:12:20.310,Quaker Bot Hard,LG,4.918s,108,50,0.463,300,648,0.463,false
6,08:12:29.270,Quaker Bot Hard,LG,6.624s,145,50,0.345,300,870,0.345,false
7,08:12:37.221,Quaker Bot Hard,LG,5.587s,116,50,0.431,300,696,0.431,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,923,395,2370.0,5538.0,

Kills:,7
Deaths:,0
Fight Time:,37.824001
Avg TTK:,8.571
Damage Done:,2370.0
Damage Taken:,2964.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,58177.144531
Score:,2408.515625
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
