Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:25:01.492,Quaker Bot Hard,LG,4.783s,105,50,0.476,300,630,0.476,false
2,08:25:10.766,Quaker Bot Hard,LG,6.806s,149,50,0.336,300,894,0.336,false
3,08:25:19.150,Quaker Bot Hard,LG,5.977s,131,50,0.382,300,786,0.382,false
4,08:25:28.694,Quaker Bot Hard,LG,7.083s,155,50,0.323,300,930,0.323,false
5,08:25:36.558,Quaker Bot Hard,LG,5.517s,121,50,0.413,300,726,0.413,false
6,08:25:44.925,Quaker Bot Hard,LG,5.977s,131,50,0.382,300,786,0.382,false
7,08:25:52.922,Quaker Bot Hard,LG,5.564s,122,50,0.41,300,732,0.41,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,936,355,2130.0,5616.0,

Kills:,7
Deaths:,0
Fight Time:,41.707001
Avg TTK:,8.571
Damage Done:,2130.0
Damage Taken:,2298.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,56148.21875
Score:,1987.772461
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
