Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:16:53.991,Quaker Bot Fast Strafes,LG,5.656s,124,50,0.403,300,744,0.403,false
2,15:17:00.386,Quaker Bot Fast Strafes,LG,4.553s,100,50,0.5,300,600,0.5,false
3,15:17:07.745,Quaker Bot Fast Strafes,LG,5.471s,120,50,0.417,300,720,0.417,false
4,15:17:15.764,Quaker Bot Fast Strafes,LG,6.163s,135,50,0.37,300,810,0.37,false
5,15:17:24.991,Quaker Bot Fast Strafes,LG,7.082s,155,50,0.323,300,930,0.323,false
6,15:17:33.756,Quaker Bot Fast Strafes,LG,6.992s,153,50,0.327,300,918,0.327,false
7,15:17:42.960,Quaker Bot Fast Strafes,LG,7.313s,160,50,0.312,300,960,0.312,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1017,379,2274.0,6102.0,

Kills:,7
Deaths:,0
Fight Time:,43.23
Avg TTK:,8.571
Damage Done:,2274.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,2542.318604
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
