Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:54:04.496,Quaker Bot Fast Strafes,LG,4.596s,101,50,0.495,300,606,0.495,false
2,10:54:13.080,Quaker Bot Fast Strafes,LG,6.3s,138,50,0.362,300,828,0.362,false
3,10:54:18.743,Quaker Bot Fast Strafes,LG,3.77s,83,50,0.602,300,498,0.602,false
4,10:54:25.180,Quaker Bot Fast Strafes,LG,4.367s,96,50,0.521,300,576,0.521,false
5,10:54:31.787,Quaker Bot Fast Strafes,LG,4.323s,95,50,0.526,300,570,0.526,false
6,10:54:39.080,Quaker Bot Fast Strafes,LG,5.103s,112,50,0.446,300,672,0.446,false
7,10:54:46.677,Quaker Bot Fast Strafes,LG,5.703s,125,50,0.4,300,750,0.4,false
8,10:54:53.285,Quaker Bot Fast Strafes,LG,4.414s,97,50,0.515,300,582,0.515,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,935,431,2586.0,5610.0,

Kills:,8
Deaths:,0
Fight Time:,38.576
Avg TTK:,7.5
Damage Done:,2586.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7758.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
