Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:59:37.215,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
2,09:59:37.762,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
3,09:59:38.632,TileFrenzyStrafing Cube,LG,0.733s,17,9,0.529,54,102,0.529,false
4,09:59:39.169,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
5,09:59:39.669,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
6,09:59:40.186,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
7,09:59:40.713,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
8,09:59:41.247,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
9,09:59:41.830,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
10,09:59:42.350,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
11,09:59:42.881,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
12,09:59:43.387,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
13,09:59:43.964,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
14,09:59:44.534,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
15,09:59:45.411,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
16,09:59:46.004,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
17,09:59:46.501,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
18,09:59:46.951,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
19,09:59:47.568,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
20,09:59:48.251,TileFrenzyStrafing Cube,LG,0.503s,12,9,0.75,54,72,0.75,false
21,09:59:48.817,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
22,09:59:49.874,TileFrenzyStrafing Cube,LG,0.854s,18,17,0.944,102,108,0.944,false
23,09:59:50.641,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
24,09:59:50.898,TileFrenzyStrafing Cube,LG,0.089s,3,1,0.333,6,18,0.333,false
25,09:59:51.986,TileFrenzyStrafing Cube,LG,0.456s,11,9,0.818,54,66,0.818,false
26,09:59:52.509,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
27,09:59:53.070,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
28,09:59:54.214,TileFrenzyStrafing Cube,LG,0.98s,21,17,0.81,102,126,0.81,false
29,09:59:54.363,TileFrenzyStrafing Cube,LG,0.043s,2,1,0.5,6,12,0.5,false
