Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:42:45.596,Quaker Bot Fast Strafes,LG,3.264s,72,50,0.694,300,432,0.694,false
2,10:42:51.853,Quaker Bot Fast Strafes,LG,4.23s,93,50,0.538,300,558,0.538,false
3,10:42:58.387,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
4,10:43:04.404,Quaker Bot Fast Strafes,LG,4.23s,93,50,0.538,300,558,0.538,false
5,10:43:11.468,Quaker Bot Fast Strafes,LG,5.102s,112,50,0.446,300,672,0.446,false
6,10:43:17.068,Quaker Bot Fast Strafes,LG,3.677s,81,50,0.617,300,486,0.617,false
7,10:43:24.525,Quaker Bot Fast Strafes,LG,5.516s,121,50,0.413,300,726,0.413,false
8,10:43:30.155,Quaker Bot Fast Strafes,LG,3.632s,80,50,0.625,300,480,0.625,false
9,10:43:36.212,Quaker Bot Fast Strafes,LG,4.047s,89,50,0.562,300,534,0.562,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,931,496,2976.0,5586.0,

Kills:,9
Deaths:,0
Fight Time:,38.480999
Avg TTK:,6.667
Damage Done:,2976.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8928.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
