Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:05:26.283,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,09:05:26.900,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,09:05:27.567,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,09:05:28.226,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,09:05:28.777,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,09:05:29.276,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,09:05:30.437,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,09:05:31.910,Pigeon,pistol,0.712s,2,1,0.5,50,250,0.2,false
9,09:05:32.653,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,09:05:33.813,Pigeon,pistol,0.531s,2,1,0.5,50,250,0.2,false
11,09:05:34.342,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
12,09:05:36.021,Pigeon,pistol,0.875s,3,1,0.333,50,375,0.133,false
13,09:05:37.008,Pigeon,pistol,0.317s,2,1,0.5,50,250,0.2,false
14,09:05:38.073,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,09:05:38.606,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,09:05:41.864,Pigeon,pistol,2.671s,4,1,0.25,50,500,0.1,false
17,09:05:42.858,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,09:05:43.823,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,09:05:44.579,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,09:05:45.230,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,09:05:46.297,Pigeon,pistol,0.566s,2,1,0.5,50,250,0.2,false
22,09:05:47.294,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,09:05:47.824,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,09:05:48.646,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,09:05:49.381,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,09:05:50.080,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,09:05:50.570,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,09:05:51.222,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,09:05:51.847,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,09:05:53.065,Pigeon,pistol,0.524s,2,1,0.5,50,250,0.2,false
31,09:05:53.600,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,09:05:54.014,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,09:05:54.429,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,09:05:55.924,Pigeon,pistol,0.586s,2,1,0.5,50,250,0.2,false
35,09:05:56.658,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,09:05:57.486,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
37,09:05:58.087,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,09:05:58.581,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,09:05:59.531,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,09:06:00.277,Pigeon,pistol,0.347s,2,1,0.5,50,250,0.2,false
41,09:06:00.848,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,09:06:01.524,Pigeon,pistol,0.347s,2,1,0.5,50,250,0.2,false
43,09:06:02.024,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,09:06:02.582,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
45,09:06:04.504,Pigeon,pistol,1.429s,3,1,0.333,50,375,0.133,false
46,09:06:05.099,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,09:06:06.051,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,09:06:06.741,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,09:06:07.523,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,09:06:08.590,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
51,09:06:09.115,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,09:06:09.757,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
