Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:03:41.469,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,09:03:42.080,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,09:03:42.892,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,09:03:43.913,test,pistol,0.627s,2,1,0.5,1000,4000,0.25,false
5,09:03:44.772,test,pistol,0.488s,2,1,0.5,1000,4000,0.25,false
6,09:03:47.048,test,pistol,1.378s,3,1,0.333,1000,6000,0.167,false
7,09:03:47.573,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
8,09:03:48.314,test,pistol,0s,1,1,1,1000,2000,0.5,false
9,09:03:49.190,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,09:03:50.311,test,pistol,0s,1,1,1,1000,2000,0.5,false
11,09:03:51.134,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
12,09:03:51.822,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,09:03:52.549,test,pistol,0s,1,1,1,1000,2000,0.5,false
14,09:03:54.332,test,pistol,0.447s,2,1,0.5,1000,4000,0.25,false
15,09:03:55.253,test,pistol,0.284s,2,1,0.5,1000,4000,0.25,false
16,09:03:55.887,test,pistol,0s,1,1,1,1000,2000,0.5,false
17,09:03:56.794,test,pistol,0.303s,2,1,0.5,1000,4000,0.25,false
18,09:03:57.329,test,pistol,0s,1,1,1,1000,2000,0.5,false
19,09:03:58.776,test,pistol,0.991s,4,1,0.25,1000,8000,0.125,false
20,09:03:59.361,test,pistol,0s,1,1,1,1000,2000,0.5,false
21,09:03:59.809,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,09:04:00.224,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,09:04:01.875,test,pistol,1.185s,2,1,0.5,1000,4000,0.25,false
24,09:04:02.323,test,pistol,0s,1,1,1,1000,2000,0.5,false
