Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:03:33.692,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
2,08:03:38.666,Quaker Bot Fast Strafes,LG,3.173s,70,50,0.714,300,420,0.714,false
3,08:03:44.173,Quaker Bot Fast Strafes,LG,3.676s,81,50,0.617,300,486,0.617,false
4,08:03:51.175,Quaker Bot Fast Strafes,LG,4.922s,108,50,0.463,300,648,0.463,false
5,08:03:55.805,Quaker Bot Fast Strafes,LG,2.897s,64,50,0.781,300,384,0.781,false
6,08:04:01.510,Quaker Bot Fast Strafes,LG,3.498s,74,50,0.676,300,444,0.676,false
7,08:04:07.744,Quaker Bot Fast Strafes,LG,3.907s,86,50,0.581,300,516,0.581,false
8,08:04:14.644,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
9,08:04:20.118,Quaker Bot Fast Strafes,LG,3.723s,82,50,0.61,300,492,0.61,false
10,08:04:25.113,Quaker Bot Fast Strafes,LG,3.171s,70,50,0.714,300,420,0.714,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,871,512,3072.0,5226.0,

Kills:,10
Deaths:,0
Fight Time:,38.533001
Avg TTK:,6
Damage Done:,3072.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,9216.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
