Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:19:15.032,target,BB Gun,0s,1,1,1,1,1,1,false
2,09:19:15.591,target,BB Gun,0s,1,1,1,1,1,1,false
3,09:19:16.298,target,BB Gun,0s,1,1,1,1,1,1,false
4,09:19:17.176,target,BB Gun,0s,1,1,1,1,1,1,false
5,09:19:17.780,target,BB Gun,0.001s,1,1,1,1,1,1,false
6,09:19:18.424,target,BB Gun,0s,1,1,1,1,1,1,false
7,09:19:19.118,target,BB Gun,0s,1,1,1,1,1,1,false
8,09:19:20.475,target,BB Gun,0.754s,3,1,0.333,1,3,0.333,false
9,09:19:21.051,target,BB Gun,0s,1,1,1,1,1,1,false
10,09:19:21.923,target,BB Gun,0.264s,2,1,0.5,1,2,0.5,false
11,09:19:22.624,target,BB Gun,0s,1,1,1,1,1,1,false
12,09:19:23.144,target,BB Gun,0s,1,1,1,1,1,1,false
13,09:19:23.619,target,BB Gun,0s,1,1,1,1,1,1,false
14,09:19:24.250,target,BB Gun,0s,1,1,1,1,1,1,false
15,09:19:24.771,target,BB Gun,0s,1,1,1,1,1,1,false
16,09:19:25.395,target,BB Gun,0s,1,1,1,1,1,1,false
17,09:19:26.476,target,BB Gun,0.333s,2,1,0.5,1,2,0.5,false
18,09:19:26.952,target,BB Gun,0s,1,1,1,1,1,1,false
19,09:19:27.467,target,BB Gun,0s,1,1,1,1,1,1,false
20,09:19:28.051,target,BB Gun,0s,1,1,1,1,1,1,false
21,09:19:28.883,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,09:19:29.377,target,BB Gun,0s,1,1,1,1,1,1,false
23,09:19:30.221,target,BB Gun,0s,1,1,1,1,1,1,false
24,09:19:30.772,target,BB Gun,0s,1,1,1,1,1,1,false
25,09:19:31.277,target,BB Gun,0s,1,1,1,1,1,1,false
26,09:19:31.877,target,BB Gun,0s,1,1,1,1,1,1,false
27,09:19:32.646,target,BB Gun,0s,1,1,1,1,1,1,false
28,09:19:33.566,target,BB Gun,0s,1,1,1,1,1,1,false
29,09:19:34.360,target,BB Gun,0.277s,2,1,0.5,1,2,0.5,false
30,09:19:35.218,target,BB Gun,0.253s,2,1,0.5,1,2,0.5,false
31,09:19:35.809,target,BB Gun,0s,1,1,1,1,1,1,false
