Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:38:15.595,Quaker Bot Hard,LG,3.816s,84,50,0.595,300,504,0.595,false
2,17:38:23.596,Quaker Bot Hard,LG,5.609s,123,50,0.407,300,738,0.407,false
3,17:38:31.170,Quaker Bot Hard,LG,5.196s,114,50,0.439,300,684,0.439,false
4,17:38:38.839,Quaker Bot Hard,LG,5.289s,116,50,0.431,300,696,0.431,false
5,17:38:47.281,Quaker Bot Hard,LG,6.07s,133,50,0.376,300,798,0.376,false
6,17:38:55.015,Quaker Bot Hard,LG,5.334s,117,50,0.427,300,702,0.427,false
7,17:39:02.550,Quaker Bot Hard,LG,5.197s,114,50,0.439,300,684,0.439,false
8,17:39:09.558,Quaker Bot Hard,LG,4.597s,101,50,0.495,300,606,0.495,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,902,400,2400.0,5412.0,

Kills:,8
Deaths:,0
Fight Time:,41.108002
Avg TTK:,7.5
Damage Done:,2400.0
Damage Taken:,2424.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,61503.964844
Score:,2655.432373
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
