Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:18:19.949,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
2,10:18:28.453,Quaker Bot Fast Strafes,LG,6.577s,144,50,0.347,300,864,0.347,false
3,10:18:37.226,Quaker Bot Fast Strafes,LG,6.897s,151,50,0.331,300,906,0.331,false
4,10:18:43.019,Quaker Bot Fast Strafes,LG,3.677s,81,50,0.617,300,486,0.617,false
5,10:18:53.133,Quaker Bot Fast Strafes,LG,8.003s,175,50,0.286,300,1050,0.286,false
6,10:19:01.087,Quaker Bot Fast Strafes,LG,5.704s,125,50,0.4,300,750,0.4,false
7,10:19:10.147,Quaker Bot Fast Strafes,LG,6.943s,152,50,0.329,300,912,0.329,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,980,371,2226.0,5880.0,

Kills:,7
Deaths:,0
Fight Time:,42.584
Avg TTK:,8.571
Damage Done:,2226.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,430.751709
Score:,2528.099854
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
