Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:39:29.263,target,BB Gun,0s,1,1,1,1,1,1,false
2,10:39:30.011,target,BB Gun,0s,1,1,1,1,1,1,false
3,10:39:30.452,target,BB Gun,0s,1,1,1,1,1,1,false
4,10:39:31.047,target,BB Gun,0.001s,1,1,1,1,1,1,false
5,10:39:31.645,target,BB Gun,0s,1,1,1,1,1,1,false
6,10:39:32.396,target,BB Gun,0s,1,1,1,1,1,1,false
7,10:39:33.144,target,BB Gun,0s,1,1,1,1,1,1,false
8,10:39:33.988,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,10:39:34.398,target,BB Gun,0s,1,1,1,1,1,1,false
10,10:39:35.069,target,BB Gun,0s,1,1,1,1,1,1,false
11,10:39:35.933,target,BB Gun,0s,1,1,1,1,1,1,false
12,10:39:36.377,target,BB Gun,0s,1,1,1,1,1,1,false
13,10:39:37.022,target,BB Gun,0.001s,1,1,1,1,1,1,false
14,10:39:37.646,target,BB Gun,0s,1,1,1,1,1,1,false
15,10:39:38.223,target,BB Gun,0s,1,1,1,1,1,1,false
16,10:39:38.794,target,BB Gun,0s,1,1,1,1,1,1,false
17,10:39:39.576,target,BB Gun,0s,1,1,1,1,1,1,false
18,10:39:40.160,target,BB Gun,0s,1,1,1,1,1,1,false
19,10:39:41.085,target,BB Gun,0s,1,1,1,1,1,1,false
20,10:39:41.583,target,BB Gun,0s,1,1,1,1,1,1,false
21,10:39:42.017,target,BB Gun,0.001s,1,1,1,1,1,1,false
22,10:39:42.698,target,BB Gun,0.001s,1,1,1,1,1,1,false
23,10:39:43.118,target,BB Gun,0s,1,1,1,1,1,1,false
24,10:39:43.463,target,BB Gun,0s,1,1,1,1,1,1,false
25,10:39:44.190,target,BB Gun,0.001s,1,1,1,1,1,1,false
26,10:39:44.877,target,BB Gun,0s,1,1,1,1,1,1,false
27,10:39:45.778,target,BB Gun,0s,1,1,1,1,1,1,false
28,10:39:46.579,target,BB Gun,0s,1,1,1,1,1,1,false
29,10:39:47.300,target,BB Gun,0s,1,1,1,1,1,1,false
30,10:39:48.151,target,BB Gun,0s,1,1,1,1,1,1,false
31,10:39:48.885,target,BB Gun,0s,1,1,1,1,1,1,false
32,10:39:49.571,target,BB Gun,0s,1,1,1,1,1,1,false
33,10:39:50.162,target,BB Gun,0s,1,1,1,1,1,1,false
34,10:39:50.719,target,BB Gun,0s,1,1,1,1,1,1,false
35,10:39:51.313,target,BB Gun,0s,1,1,1,1,1,1,false
36,10:39:51.744,target,BB Gun,0s,1,1,1,1,1,1,false
37,10:39:52.511,target,BB Gun,0s,1,1,1,1,1,1,false
38,10:39:53.879,target,BB Gun,0.734s,2,1,0.5,1,2,0.5,false
39,10:39:54.367,target,BB Gun,0s,1,1,1,1,1,1,false
40,10:39:55.157,target,BB Gun,0s,1,1,1,1,1,1,false
41,10:39:55.935,target,BB Gun,0s,1,1,1,1,1,1,false
42,10:39:56.839,target,BB Gun,0s,1,1,1,1,1,1,false
43,10:39:57.763,target,BB Gun,0.203s,2,1,0.5,1,2,0.5,false
44,10:39:58.478,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,10:39:59.172,target,BB Gun,0s,1,1,1,1,1,1,false
46,10:40:00.089,target,BB Gun,0s,1,1,1,1,1,1,false
47,10:40:00.502,target,BB Gun,0s,1,1,1,1,1,1,false
48,10:40:01.420,target,BB Gun,0.001s,1,1,1,1,1,1,false
49,10:40:02.131,target,BB Gun,0s,1,1,1,1,1,1,false
50,10:40:02.902,target,BB Gun,0s,1,1,1,1,1,1,false
51,10:40:03.600,target,BB Gun,0s,1,1,1,1,1,1,false
52,10:40:04.265,target,BB Gun,0s,1,1,1,1,1,1,false
