Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:31:43.853,target,pistol,0s,1,1,1,25,50,0.5,false
2,11:31:44.037,target,pistol,0s,1,1,1,25,50,0.5,false
3,11:31:44.247,target,pistol,0s,1,1,1,25,50,0.5,false
4,11:31:44.607,target,pistol,0s,1,1,1,25,50,0.5,false
5,11:31:44.838,target,pistol,0s,1,1,1,25,50,0.5,false
6,11:31:45.120,target,pistol,0s,1,1,1,25,50,0.5,false
7,11:31:45.385,target,pistol,0s,1,1,1,25,50,0.5,false
8,11:31:45.908,target,pistol,0s,1,1,1,25,50,0.5,false
9,11:31:46.061,target,pistol,0s,1,1,1,25,50,0.5,false
10,11:31:46.466,target,pistol,0.224s,2,1,0.5,25,100,0.25,false
11,11:31:46.669,target,pistol,0s,1,1,1,25,50,0.5,false
12,11:31:47.142,target,pistol,0.219s,2,1,0.5,25,100,0.25,false
13,11:31:47.376,target,pistol,0s,1,1,1,25,50,0.5,false
14,11:31:47.602,target,pistol,0s,1,1,1,25,50,0.5,false
15,11:31:47.836,target,pistol,0s,1,1,1,25,50,0.5,false
16,11:31:48.099,target,pistol,0s,1,1,1,25,50,0.5,false
17,11:31:48.334,target,pistol,0s,1,1,1,25,50,0.5,false
18,11:31:48.554,target,pistol,0s,1,1,1,25,50,0.5,false
19,11:31:48.787,target,pistol,0s,1,1,1,25,50,0.5,false
20,11:31:48.977,target,pistol,0s,1,1,1,25,50,0.5,false
21,11:31:49.494,target,pistol,0.234s,2,1,0.5,25,100,0.25,false
22,11:31:49.665,target,pistol,0s,1,1,1,25,50,0.5,false
23,11:31:50.174,target,pistol,0.31s,2,1,0.5,25,100,0.25,false
24,11:31:50.534,target,pistol,0s,1,1,1,25,50,0.5,false
25,11:31:50.707,target,pistol,0s,1,1,1,25,50,0.5,false
26,11:31:50.961,target,pistol,0s,1,1,1,25,50,0.5,false
27,11:31:51.424,target,pistol,0s,1,1,1,25,50,0.5,false
28,11:31:51.611,target,pistol,0s,1,1,1,25,50,0.5,false
29,11:31:51.791,target,pistol,0s,1,1,1,25,50,0.5,false
30,11:31:52.005,target,pistol,0s,1,1,1,25,50,0.5,false
