Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:46:05.868,Quaker Bot Fast Strafes,LG,4.784s,105,50,0.476,300,630,0.476,false
2,09:46:11.771,Quaker Bot Fast Strafes,LG,3.816s,84,50,0.595,300,504,0.595,false
3,09:46:17.361,Quaker Bot Fast Strafes,LG,3.863s,85,50,0.588,300,510,0.588,false
4,09:46:26.888,Quaker Bot Fast Strafes,LG,7.083s,155,50,0.323,300,930,0.323,false
5,09:46:33.429,Quaker Bot Fast Strafes,LG,4.36s,85,50,0.588,300,510,0.588,false
6,09:46:41.793,Quaker Bot Fast Strafes,LG,5.839s,128,50,0.391,300,768,0.391,false
7,09:46:49.146,Quaker Bot Fast Strafes,LG,5.014s,110,50,0.455,300,660,0.455,false
8,09:46:55.383,Quaker Bot Fast Strafes,LG,4.047s,89,50,0.562,300,534,0.562,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,903,421,2526.0,5418.0,

Kills:,8
Deaths:,0
Fight Time:,38.806
Avg TTK:,7.5
Damage Done:,2526.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,7578.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
