Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:27:47.105,Quaker Bot Fast Strafes,LG,5.977s,131,50,0.382,300,786,0.382,false
2,10:27:53.719,Quaker Bot Fast Strafes,LG,4.596s,101,50,0.495,300,606,0.495,false
3,10:28:01.516,Quaker Bot Fast Strafes,LG,5.691s,121,50,0.413,300,726,0.413,false
4,10:28:10.010,Quaker Bot Fast Strafes,LG,6.53s,143,50,0.35,300,858,0.35,false
5,10:28:17.320,Quaker Bot Fast Strafes,LG,5.242s,115,50,0.435,300,690,0.435,false
6,10:28:25.217,Quaker Bot Fast Strafes,LG,6.023s,132,50,0.379,300,792,0.379,false
7,10:28:33.594,Quaker Bot Fast Strafes,LG,6.437s,141,50,0.355,300,846,0.355,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,993,385,2310.0,5958.0,

Kills:,7
Deaths:,0
Fight Time:,40.497002
Avg TTK:,8.571
Damage Done:,2310.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,431.460907
Score:,2686.85791
Scenario:,Cata IC Fast Strafes
Hash:,ae0024fa5045348cf5200beda4716333
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
