Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:36:58.952,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.379s,219,219,1,200,200,1,false
2,11:36:59.681,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.46s,263,222,0.844,203,240,0.846,false
3,11:37:00.714,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.638s,362,222,0.613,204,330,0.618,false
4,11:37:02.186,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.599s,340,222,0.653,204,310,0.658,false
5,11:37:03.205,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.417s,241,225,0.934,205,220,0.932,false
6,11:37:03.872,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.397s,230,228,0.991,209,210,0.995,false
7,11:37:04.828,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.479s,274,224,0.818,203,250,0.812,false
8,11:37:05.985,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.578s,329,228,0.693,207,300,0.69,false
9,11:37:06.634,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.38s,219,219,1,200,200,1,false
10,11:37:07.222,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.396s,230,228,0.991,209,210,0.995,false
11,11:37:08.845,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.398s,230,227,0.987,207,210,0.986,false
12,11:37:09.486,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.378s,219,219,1,200,200,1,false
13,11:37:10.364,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.78s,241,227,0.942,207,220,0.941,false
14,11:37:11.220,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.62s,351,213,0.607,195,320,0.609,false
15,11:37:11.844,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.519s,296,219,0.74,204,270,0.756,false
16,11:37:12.376,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.378s,219,219,1,200,200,1,false
17,11:37:13.236,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.816s,404,225,0.557,207,368,0.562,false
