Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:53:34.665,Pigeon,LG,0.213s,5,5,1,30,30,1,false
2,10:53:35.405,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
3,10:53:36.412,Pigeon,LG,0.539s,11,5,0.455,30,66,0.455,false
4,10:53:38.019,Pigeon,LG,1.133s,22,5,0.227,30,132,0.227,false
5,10:53:38.883,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
6,10:53:39.906,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
7,10:53:40.903,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
8,10:53:41.800,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
9,10:53:42.941,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
10,10:53:43.601,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
11,10:53:44.818,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
12,10:53:45.772,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
13,10:53:46.698,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
14,10:53:47.415,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
15,10:53:48.292,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
16,10:53:49.239,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
17,10:53:50.409,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
18,10:53:51.509,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
19,10:53:52.613,Pigeon,LG,1.084s,21,5,0.238,30,126,0.238,false
20,10:53:53.956,Pigeon,LG,0.703s,14,5,0.357,30,84,0.357,false
21,10:53:55.057,Pigeon,LG,0.43s,9,5,0.556,30,54,0.556,false
22,10:53:56.050,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
23,10:53:57.084,Pigeon,LG,0.541s,11,5,0.455,30,66,0.455,false
24,10:53:57.805,Pigeon,LG,0.27s,6,5,0.833,30,36,0.833,false
25,10:53:59.368,Pigeon,LG,1.027s,20,5,0.25,30,120,0.25,false
26,10:54:00.341,Pigeon,LG,0.43s,9,6,0.667,36,54,0.667,false
27,10:54:01.841,Pigeon,LG,1.17s,21,4,0.19,24,126,0.19,false
