Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,08:05:41.486,Quaker Bot Fast Strafes,LG,4.69s,103,50,0.485,300,618,0.485,false
2,08:05:48.076,Quaker Bot Fast Strafes,LG,4.874s,107,50,0.467,300,642,0.467,false
3,08:05:55.151,Quaker Bot Fast Strafes,LG,5.013s,109,50,0.459,300,654,0.459,false
4,08:06:01.664,Quaker Bot Fast Strafes,LG,4.183s,92,50,0.543,300,552,0.543,false
5,08:06:08.271,Quaker Bot Fast Strafes,LG,4.276s,94,50,0.532,300,564,0.532,false
6,08:06:14.725,Quaker Bot Fast Strafes,LG,4.367s,96,50,0.521,300,576,0.521,false
7,08:06:20.839,Quaker Bot Fast Strafes,LG,4.277s,94,50,0.532,300,564,0.532,false
8,08:06:26.533,Quaker Bot Fast Strafes,LG,3.446s,76,50,0.658,300,456,0.658,false
9,08:06:33.313,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,887,454,2724.0,5322.0,

Kills:,9
Deaths:,0
Fight Time:,39.909
Avg TTK:,6.667
Damage Done:,2724.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,8172.0
Scenario:,Close Fast Strafes Easy
Hash:,c57ba5eac01377fde8f49607129ac4c5
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
