Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:29:26.791,Quaker Bot Hard,LG,6.207s,136,50,0.368,300,816,0.368,false
2,09:29:35.302,Quaker Bot Hard,LG,6.116s,134,50,0.373,300,804,0.373,false
3,09:29:43.212,Quaker Bot Hard,LG,5.517s,121,50,0.413,300,726,0.413,false
4,09:29:51.153,Quaker Bot Hard,LG,5.61s,123,50,0.407,300,738,0.407,false
5,09:29:59.437,Quaker Bot Hard,LG,5.84s,128,50,0.391,300,768,0.391,false
6,09:30:07.691,Quaker Bot Hard,LG,5.886s,129,50,0.388,300,774,0.388,false
7,09:30:16.638,Quaker Bot Hard,LG,6.606s,142,50,0.352,300,852,0.352,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,939,356,2136.0,5634.0,

Kills:,7
Deaths:,0
Fight Time:,41.782001
Avg TTK:,8.571
Damage Done:,2136.0
Damage Taken:,2628.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,58480.910156
Score:,1931.271606
Scenario:,RexStrafesCata
Hash:,840135c10eab0223ff661b2a6460bf54
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,300.0
Sens Scale:,Fortnite Percent
Horiz Sens:,6.0
Vert Sens:,6.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
